Something	030816-MW-502_(Rat230_2).CEL	030816-MW-504_(Rat230_2).CEL	030816-MW-506_(Rat230_2).CEL	031516-MW-503_(Rat230_2).CEL	030816-MW-520_(Rat230_2).CEL	030816-MW-508_(Rat230_2).CEL	030816-MW-510_(Rat230_2).CEL	030816-MW-511_(Rat230_2).CEL	031516-MW-509_(Rat230_2).CEL	030816-MW-513_(Rat230_2).CEL	030816-MW-514_(Rat230_2).CEL	030816-MW-515_(Rat230_2).CEL	030816-MW-516_(Rat230_2).CEL	031516-MW-517_(Rat230_2).CEL	030816-MW-526_(Rat230_2).CEL	030816-MW-521_(Rat230_2).CEL	030816-MW-522_(Rat230_2).CEL	030816-MW-523_(Rat230_2).CEL	031516-MW-519_(Rat230_2).CEL	030816-MW-531_(Rat230_2).CEL	030816-MW-528_(Rat230_2).CEL	030816-MW-529_(Rat230_2).CEL	031516-MW-527_(Rat230_2)_2.CEL	031516-MW-530_(Rat230_2).CEL	030816-MW-532_(Rat230_2).CEL	030816-MW-534_(Rat230_2).CEL	031516-MW-535_(Rat230_2).CEL	031516-MW-536_(Rat230_2).CEL	030816-MW-507_(Rat230_2).CEL
1382925_at	3.924196	3.5939415	3.3959389	3.6620471	3.9040132	3.5745432	3.889257	3.7548835	3.5849392	3.9299574	3.695772	3.7352037	3.637761	3.8047564	3.7804255	3.5316331	3.745649	3.403267	3.7662299	3.7903345	3.4948776	3.7844014	3.8051429	3.7271883	3.45985	3.7859735	3.6506279	3.5906792	3.3869395
1382926_s_at	3.6789308	3.8179607	3.970634	3.8477101	3.875691	4.020572	4.1818886	4.0178623	4.1275325	4.0826774	3.8714771	3.5606759	3.57559	3.8995316	3.9789379	3.8749735	3.96236	3.7769828	3.6718075	3.855495	3.8792062	3.7032213	3.6369379	3.8271437	3.5913444	3.420718	3.6176825	3.566251	3.9614882
1382927_at	4.788047	4.7237244	5.010872	4.8779426	4.7061915	4.7972317	4.7349024	4.553753	4.997552	4.664304	4.769972	4.957863	4.8792434	4.958112	4.800995	4.7944508	4.9331603	4.928938	5.011984	4.6688824	4.722527	4.723528	4.64452	5.2489004	4.799475	4.833102	4.610281	4.9522724	4.7813416
1382928_at	4.4933057	4.1032653	3.9556694	4.280235	4.0183516	4.1029363	3.9294667	4.0859566	4.2566752	3.9256191	4.2391768	3.9682822	3.8099165	4.5501943	3.7801676	3.8101845	4.0642705	4.090442	3.852231	4.1503263	4.099228	4.0672603	4.0420194	4.427627	4.16445	4.1494107	3.757148	4.129079	3.8632548
1382930_at	5.0675364	5.2959566	5.2520723	5.29414	5.252961	5.321965	5.301469	5.2688684	5.363542	5.283002	5.412998	5.2473316	5.4490476	5.5461617	5.061551	5.0506725	5.1708736	5.2263107	5.011636	5.0593395	5.467902	5.01459	5.084632	5.3280506	5.081894	5.142004	5.4107146	5.146455	5.208742
1382931_at	4.1996984	4.002097	4.1543126	3.92497	4.184307	4.14966	4.0816755	4.286921	4.1832113	4.4903283	3.8428035	4.2492213	4.131589	3.960524	4.735876	4.4358296	3.7469025	4.244631	3.9774308	4.312812	4.27087	4.17397	4.145541	3.9551008	4.247634	4.5783653	4.3574286	4.094449	3.8788364
1382933_at	4.1849985	3.5915487	3.9292927	4.0101023	3.861101	4.353639	3.845558	4.0698137	3.9721909	3.7871137	3.4676735	3.5806324	3.7169526	3.6428814	4.0413747	3.8742528	3.9590445	3.926305	3.7471988	3.7969818	3.837431	3.686298	4.349449	3.9404066	3.7692506	3.7461581	3.7850168	3.5477014	3.801059
1382934_at	5.5304875	5.395311	5.651483	5.1347375	5.3612957	5.601598	5.4480057	5.545991	5.3978076	5.4666533	5.4915147	5.238946	5.428448	5.492561	5.232881	5.5969515	5.5399156	5.6238317	5.5527697	5.488643	5.450655	5.5020022	5.8003783	5.108841	5.2315135	5.3687944	4.9591637	5.3220797	5.677602
1382935_at	8.706056	8.375984	8.547635	8.526173	8.549508	8.77442	8.501708	8.538576	8.303623	8.577452	8.428024	8.632676	8.592124	8.256908	8.594094	8.66866	8.56458	8.59863	8.592397	8.8506	8.55886	8.587553	8.616758	8.36904	8.633443	8.594739	8.618993	8.583519	8.65246
1382936_at	4.7510023	4.896283	4.368161	4.5957384	5.0555506	4.8256607	4.577046	5.0014496	4.505166	4.938903	4.525276	5.283518	4.5259886	4.727146	5.0335007	4.99497	5.1271067	4.9765177	4.613885	5.016815	4.970954	4.596651	4.831828	4.3441954	4.738758	4.447852	4.8375425	4.4783125	4.964859
1382937_at	4.078297	4.1602583	4.0063567	3.9334214	4.0075655	4.186413	3.9347484	3.931469	4.2352686	4.196228	3.9993398	3.7798367	3.8863792	4.000603	4.2875977	3.8735473	4.2984705	3.7960234	4.067702	3.9282405	4.5751104	3.9395652	3.6548016	4.119906	3.86927	4.295781	3.9995756	4.2418914	4.0745883
1382938_at	2.20146	2.2100143	2.0808928	2.2306242	2.1818771	2.4196968	2.3111606	2.39288	2.352069	2.1086698	2.05735	2.4382653	2.3221545	2.2470417	2.361998	2.263968	2.1248178	2.1768851	2.141376	2.2280357	2.0953813	2.219938	2.0868073	2.1349711	2.1633372	2.1410637	2.16963	2.2263253	2.4936242
1382939_at	3.037754	2.8728755	2.9734757	3.2912395	2.777093	3.170244	2.3840265	3.0167243	2.7594829	2.857095	3.300214	3.0504289	3.0645335	3.1393683	3.102779	3.1757631	3.0774336	3.0036	2.9018114	3.001903	2.7550206	3.016072	3.2937915	2.8593383	2.8368025	2.9768338	3.1477513	2.8304002	3.41732
1382940_at	3.981629	4.218312	4.0871778	4.3897924	4.008475	4.1043005	3.892608	4.227909	3.9815311	4.031387	4.1423225	3.8024414	3.977964	4.0216694	3.9038115	4.0152583	4.1577044	3.9407182	4.1501675	3.8443768	4.066228	3.9342425	3.9544606	4.110647	3.9952347	4.1699915	4.079722	3.9687548	3.7886164
1382941_at	5.419842	5.1536493	5.579074	5.434938	5.609167	5.341632	5.5363903	5.481078	5.5463066	5.4804287	5.491006	5.549798	5.476617	5.308486	5.5942345	5.52707	5.5873623	5.5474577	5.3995905	5.5056925	5.463977	5.659766	5.49702	5.421748	5.429931	5.3518815	5.5399	5.4577055	5.5097837
1382942_at	3.7453938	3.4292107	3.544957	3.6582499	3.5774243	3.5305173	3.4704652	3.5909476	3.6281419	3.64784	3.5041685	3.5048409	3.5025778	3.9764996	3.3738658	3.436543	3.5473452	3.479323	3.578054	3.588377	3.4168167	3.4223974	3.643962	3.5908778	3.5095756	3.5416257	3.5934565	3.4887304	3.264049
1382945_at	8.620525	8.713597	8.513296	8.475163	8.475241	8.734187	8.754942	8.786631	8.702677	8.929223	8.473489	8.8533	8.688836	8.652208	8.830681	8.801961	8.805283	9.015609	8.7102165	8.8088455	8.747321	8.68124	8.576423	8.541168	8.856137	8.737339	8.812465	8.664703	8.548223
1382946_a_at	7.5147805	7.5879793	7.3313546	7.369021	7.6235204	7.6663427	7.2388854	7.545324	7.2016654	7.3248367	7.4228187	7.454998	7.605363	7.766143	7.4952126	7.443054	7.6417313	7.5242753	7.617103	7.746129	7.6664987	7.3321633	7.616448	7.6981072	7.7658644	7.42638	7.5870914	7.7002025	7.466681
1382947_at	8.030424	7.999012	7.9710445	8.081642	7.880373	7.9274383	7.8814526	7.971591	7.944643	7.8200736	7.9854803	7.8643055	7.872717	8.314167	7.9037104	7.8107862	7.948291	7.957283	7.9669676	8.087638	8.016874	7.8371496	7.9506116	8.177915	8.054381	8.001385	7.874881	8.174374	7.8123364
1382948_at	3.4989984	3.732406	3.5358672	3.5500035	3.1967819	3.5997758	3.4005597	3.4674904	3.5937471	3.46682	3.4692757	3.426895	3.5524	3.7087278	3.3999963	3.4271905	3.617201	3.3318236	3.7526696	3.4142196	3.4316988	3.3930511	3.3979282	3.7146244	3.3444223	3.6003857	3.624622	3.652681	3.1919286
1382949_at	2.8781695	2.9571729	2.694044	3.0065005	2.9072428	2.884179	2.6812549	2.8148456	2.9632	2.835013	2.766798	2.6888056	2.8038683	2.9992955	2.7747378	2.8494143	2.8646083	2.6872668	3.0268798	2.8352022	2.9379773	2.7619667	2.4931078	3.0257125	2.7675848	2.9057102	2.6616168	2.8300128	2.8823495
1382950_at	9.794652	9.932806	9.895663	9.629801	9.584648	9.475982	9.992672	10.0276	9.736642	9.86475	9.770433	9.456876	9.730085	9.633648	9.877233	9.751987	9.848978	9.69046	9.5646515	10.012714	9.742957	10.036327	9.698727	9.433031	9.794091	9.756317	9.71751	9.754405	9.727214
1382951_at	3.0092049	3.0640237	3.0551345	3.3522422	3.0706942	2.9088926	3.1375494	3.039444	3.180487	2.983106	3.5492668	2.891705	3.0892043	3.3422146	2.9191496	3.0898633	3.1774035	2.7704325	3.3330798	2.9104936	3.376993	2.8491623	2.8075097	3.3296385	3.0494432	3.1022272	2.9457273	3.0569568	2.9631531
1382953_at	5.418829	4.4601173	4.5536795	5.532229	3.8905373	4.9749284	5.518896	4.411216	4.6249504	5.280138	4.648075	3.6304708	5.0776753	4.5914974	4.9037895	4.8849964	4.8886027	5.0490494	5.2689085	5.568607	4.596362	5.213346	4.8372483	5.2588086	4.280909	5.1688733	5.165826	4.171627	4.9413433
1382955_at	4.531269	4.251718	4.509052	4.7234297	4.6616187	4.3896	4.439803	4.239641	4.326681	4.6173873	4.363969	4.481001	4.458629	4.223239	4.801349	4.4806514	4.3537207	4.3816285	4.5105734	4.6376314	4.7307086	4.596203	4.5557346	4.4507394	4.7419143	4.8559184	4.867638	4.3452835	4.4656515
1382956_at	2.6901596	2.8039236	2.6570752	2.9715617	2.5890265	2.614872	2.7468443	2.616656	2.7381015	2.511333	2.7339935	2.826238	2.818855	2.911267	2.7650692	2.5275455	2.6881714	2.922738	2.5799196	2.872362	2.6945896	2.507543	2.4519632	2.8260605	2.7023065	2.5655873	2.611631	2.4930394	2.5430655
1382957_at	6.284639	5.759591	5.8699646	5.623452	5.780945	6.4723277	6.0865498	6.2137413	5.469934	6.213595	6.131531	6.2481475	5.8819413	5.5025434	6.0362854	5.6685076	5.9625273	6.068397	6.2937813	6.1733594	5.9275556	5.8394833	5.957596	5.6424994	6.0304837	5.945343	5.922953	5.816923	6.005279
1382958_at	3.979575	4.2474623	3.9587376	4.4016457	3.85114	3.9027312	4.3307247	4.048419	4.4636145	4.103387	4.2785044	4.162595	4.1248035	4.622216	3.9993157	4.19876	4.162397	4.4014072	4.2828817	4.4436655	4.150426	4.1601195	4.338084	4.541277	4.3184214	4.1107883	4.158059	4.3775043	4.0275993
1382960_at	2.9966207	3.3233242	2.9968214	3.0392532	3.0594802	3.1955535	3.0969865	3.497604	3.2844663	3.0627139	3.076855	3.0229921	3.3383214	2.9099839	3.1634672	3.4447973	3.192029	3.0878165	2.8215485	3.2024086	3.2037692	3.2838533	3.211809	3.049645	3.3225462	3.2204368	3.1712008	3.0093772	3.1452985
1382961_at	2.8846898	2.9132395	2.8164563	3.2365437	2.607843	2.9407964	2.8099585	2.8309455	3.075616	2.9586167	2.9514403	3.0038955	3.1080117	2.9861758	2.5848527	3.0150192	3.134964	3.3079762	3.0459304	2.6055846	3.0462947	2.739904	3.007495	3.1973264	2.8887696	3.1309485	3.0126681	3.0283039	3.1160693
1382963_at	6.3188295	6.466339	6.410878	6.1204114	6.40499	6.52577	6.495932	6.4433165	6.369316	6.412791	6.45263	6.301532	6.636229	6.299546	6.357109	6.562518	6.573004	6.4986825	6.518749	6.4123464	6.2116327	6.4607964	6.550971	6.451421	6.4543924	6.3855877	6.621084	6.5378675	6.6043105
1382964_at	4.5979133	4.7557735	4.911698	4.7677073	4.6687145	4.703307	4.4099493	4.569721	4.726471	4.8235893	4.8334265	4.857328	4.5845537	4.6105638	4.392781	4.69198	4.3080254	4.4799376	4.721363	4.5812883	4.485514	4.4837008	4.647087	4.802076	4.532688	4.2314653	4.5130396	4.5605927	4.6507196
1382965_at	6.9711294	6.870637	6.7518806	6.974512	6.6733418	6.6456475	6.806875	6.7831817	6.917129	6.7940054	6.725765	6.7562504	6.8765287	6.874979	6.735033	6.6493645	6.7725153	6.796378	6.687895	6.686386	6.800703	6.715648	6.4202924	6.880148	6.5283046	6.6814065	7.0348253	6.93027	6.858201
1382966_at	4.4606056	4.5426474	4.5626993	4.530309	4.5571423	4.5227313	4.5497394	4.4089108	4.7210197	4.499325	4.52391	4.5494943	4.631146	4.666762	4.4594727	4.4440856	4.5692053	4.5237784	4.4254293	4.4431396	4.5228076	4.3708267	4.3726163	4.765828	4.5990915	4.60049	4.2914777	4.7185235	4.5143476
1382967_at	7.2108274	6.550666	7.270959	6.444476	7.5690155	7.0178657	6.6049914	7.110017	6.3902464	6.6341367	7.414451	6.0369077	6.8763876	6.5788755	7.334638	7.383786	6.354034	6.545273	6.5996284	7.2825446	7.235054	6.494554	8.135637	7.4737167	7.2845488	7.3934827	7.273088	6.8794923	6.259162
1382968_at	2.6819022	2.843226	2.9075546	2.8603768	2.7429245	2.7871578	2.9573166	2.6717508	2.8078642	2.7854745	2.8106725	2.800543	2.71093	2.802688	2.5673347	2.8391428	2.6676073	2.6679091	2.685067	2.6784005	2.7162056	2.7083602	3.1560974	2.8011832	2.6935208	2.8169847	2.566252	2.7686124	2.9815252
1382970_at	6.528057	6.574111	6.4900885	6.622089	6.664	6.6186156	6.7103367	6.603756	6.5958805	6.7173095	6.512532	6.501396	6.6789193	6.709712	6.633245	6.478626	6.415962	6.6062865	6.6904025	6.523551	6.559144	6.4482822	6.1683245	6.839635	6.552063	6.433774	6.3389254	6.275932	6.5718136
1382971_at	8.409192	8.124353	8.11019	8.135536	8.362308	8.570269	8.179828	8.250948	8.195841	8.329765	8.008642	8.235718	8.254019	7.973859	8.181609	8.38425	8.1886425	8.504518	8.216637	8.393772	8.3100195	8.013249	8.411131	7.957449	8.359471	8.009275	8.220647	8.228486	8.418619
1382972_at	5.925721	5.8581934	5.8634377	5.9740973	6.040349	5.9811583	6.2132797	6.1165195	5.9481525	6.0154576	5.96031	5.9654107	6.3822203	5.898472	6.1123347	6.045223	5.9630394	6.000355	6.008487	6.0559134	5.959735	6.1143293	5.9108677	6.2859707	5.884579	6.204234	5.86753	5.9895554	5.991508
1382973_at	4.771701	4.6724076	4.7265396	5.083617	4.629219	4.739751	4.6917305	4.6731343	5.0376673	4.71119	4.6314116	4.4616346	4.7106876	4.9547386	4.747797	4.650957	4.645955	4.5793	4.8849125	4.5346074	4.8554497	4.5647373	4.674427	5.0894957	4.813693	4.7358675	4.629588	4.683392	4.875352
1382974_at	3.725997	3.9432802	3.8166518	3.8762455	3.9584959	3.7497191	3.8712468	3.893045	3.9581225	3.908073	3.8197217	3.602535	4.0292435	4.0577335	3.6612737	3.9354086	3.742825	3.81223	3.929295	3.7262325	4.0630326	3.7313845	3.8029265	4.053673	3.9969218	3.8440723	4.064857	4.031842	3.834148
1382975_at	7.9729548	8.478029	8.235023	8.203059	8.136713	8.146195	8.151675	8.355581	8.259088	8.383373	8.238909	8.493344	8.073069	8.055784	8.240873	8.338259	8.196862	8.254741	7.9905415	8.270102	8.3042555	8.352167	8.283147	7.9268007	8.348612	8.283818	8.29217	8.340412	8.215439
1382976_at	3.0028648	3.108162	3.4011574	3.0788674	3.356404	3.216529	2.9788985	3.1810107	2.992854	3.2845879	3.6606336	3.2620287	3.3686438	3.351843	2.966806	3.3495765	3.4859579	3.3909643	3.390847	3.4560184	3.479591	3.249056	3.5328517	3.2629418	2.9784265	3.175969	3.1448727	3.1874883	3.0770779
1382977_at	2.9468064	3.108162	3.178062	2.7980452	3.05214	3.2171202	2.752903	2.8875575	2.8628902	2.7383237	3.0260987	3.0684752	2.9159245	2.932451	2.5335193	2.8726473	2.9410496	2.9408507	2.7646818	2.7665377	2.8728876	2.962646	2.9131474	2.8204875	2.925341	3.0711513	3.0151703	2.9905543	2.8529153
1382978_at	5.73481	5.5895853	5.416374	5.134555	5.3876314	5.210028	5.133355	5.4860377	5.6557674	5.736163	5.7751307	5.2956142	5.317168	5.7685237	5.778202	5.496167	5.3766847	5.5818167	5.5679765	5.850416	5.745575	5.889156	5.9449816	5.035333	5.208889	5.1970797	5.514457	5.0663953	5.446627
1382979_at	2.7762232	2.914063	2.805397	2.9480627	2.8084288	2.9024436	3.0468829	2.9056635	2.8403027	2.9620445	3.0908563	2.6967876	3.121268	2.885383	2.934089	3.041137	3.0921211	3.0421634	2.8673422	2.8013234	2.7816787	2.759798	3.0002077	2.9096043	2.8230681	2.7419062	2.7208316	2.9801848	2.9884694
1382980_at	4.115081	4.1395473	4.3215284	4.3770275	4.0605016	3.945295	4.4783993	4.3763466	4.430064	4.3273706	4.3090515	4.234041	4.265601	4.7592297	4.2339363	4.1787767	4.23965	4.153006	4.499193	4.1723976	4.067956	4.202918	3.902922	4.344791	3.910838	4.1540136	3.917281	4.173374	4.2590027
1382981_at	3.5002923	3.388068	3.5154347	3.1902072	3.4325151	3.293334	3.4989479	2.975115	3.4635215	3.1087852	3.3380775	3.528469	3.5911329	3.6595573	3.6152377	3.6629477	3.395745	3.2344823	3.269732	3.2836957	3.2974963	3.5180058	3.2916677	3.4820943	3.3832045	3.4924197	3.4097536	3.3818448	3.320182
1382982_at	2.511262	2.6402888	2.599957	2.5025358	2.8026905	2.6642132	2.5771003	2.6293654	2.7195077	2.5642748	2.5169692	2.4729805	2.7181184	2.7162204	2.5198522	2.623734	2.729607	2.8989902	2.6396856	2.867383	2.8362398	2.6989598	2.9045792	2.5952888	2.4958086	2.5510392	2.7161026	2.7111502	2.7676744
1382983_at	3.1004512	3.1482577	3.1025147	3.0853324	3.040825	3.1246476	3.103465	3.0755196	3.1264608	3.3871522	3.174733	3.0149777	3.1581445	3.5076733	3.1761358	3.2988982	3.0549023	3.3054924	3.4231782	3.1574094	3.0205874	3.0904803	3.1045177	3.4273243	3.1465666	3.2635884	3.1373663	3.2433558	3.1949592
1382984_at	3.982137	4.1148834	3.6789463	4.1416	3.9310586	3.959761	3.9056895	3.8573718	3.700443	3.9014473	3.931965	4.02926	3.8166974	3.8215742	3.981643	3.8416016	3.770399	4.0285263	3.7823343	4.1752663	3.6347141	3.7444832	3.702073	3.6304877	3.8463469	3.9775755	3.834445	3.908909	4.219571
1382985_at	4.7487926	4.542818	4.6622133	4.5609174	4.572975	4.713269	4.7863846	4.905902	4.7473307	4.6127152	4.810099	4.7277894	4.6345463	4.5701075	4.596223	4.428849	4.567832	4.5519085	4.6701813	4.6980247	4.454589	4.5588493	4.434063	4.7246194	4.4969635	4.532564	4.9096184	4.7438316	4.480427
1382986_at	6.0869517	5.8732243	6.1371264	5.91218	6.3066945	6.520066	5.946825	6.406472	5.775248	6.209155	6.4762387	6.510525	6.657254	5.270671	6.2809687	6.549137	6.431076	6.2310615	6.017689	5.9847026	6.494752	6.625527	6.5190854	5.9457307	6.3934126	6.328778	6.314204	6.330265	6.388112
1382987_at	4.7115173	4.567732	4.665858	4.911709	4.3520465	4.479729	4.674144	4.675126	4.73133	4.538666	4.6985955	4.5741205	4.4410057	4.881077	4.5712366	4.3645277	4.513901	4.7459803	4.531082	4.646277	4.567467	4.5232296	4.59018	5.1108823	4.71446	4.619789	4.525457	4.601267	4.680339
1382988_at	2.6320522	2.4255998	2.6989663	2.7264025	2.7281823	2.6129425	2.6524348	2.535779	2.6041734	2.6122677	2.5738342	2.590905	2.6445982	2.4778438	2.7048466	2.4978278	2.5261524	2.5475962	2.5118155	2.5452332	2.5821836	2.6901073	2.9732053	2.627323	2.4723287	2.594562	2.4777148	2.6256862	2.609797
1382989_at	3.0142055	2.8660312	2.8051314	2.8870444	3.1083512	2.940472	2.8890457	2.8953748	3.0367048	2.829372	2.9704957	3.0744169	2.9043224	2.919588	2.9350019	2.9870934	3.0882707	2.8526254	3.0946333	2.9758296	3.0289557	3.08216	2.925848	3.2395844	2.7148488	3.0337708	2.9387116	3.1007998	3.0189364
1382990_at	2.9222944	3.214418	2.6041083	2.791584	3.2091193	3.0043378	2.9771147	3.2133799	2.7642035	2.948052	3.170673	2.946458	2.8181403	3.1515257	3.1047263	2.8828015	3.0978374	2.943348	2.88309	3.0330405	2.7535448	2.7646985	3.4442835	3.0809577	2.787746	2.8681474	2.8192644	2.6775975	2.835175
1382991_at	3.3129582	3.3369057	3.242131	3.6367638	3.3507671	3.2861478	3.0840678	3.2503958	3.6518087	3.4154506	3.3104658	3.6143997	3.5354643	3.7936785	3.227444	3.2699678	3.330132	3.321945	3.335513	3.3250122	3.42166	3.3236105	3.4033015	3.70306	3.6388566	3.3624566	3.5518193	3.8123617	2.7892792
1382992_at	2.7300496	2.8016503	2.9273763	2.8103192	2.771379	2.9848232	2.634731	2.9281645	2.8388872	2.834966	2.9113941	2.8522568	2.9051075	2.5945928	2.7585945	2.79658	3.0831199	2.9122605	3.0572333	2.7214458	2.7214458	2.810315	2.9769223	2.696183	2.70545	2.6409671	2.844131	2.7402072	2.828665
1382993_at	7.5147686	7.651947	7.6063805	7.547426	7.7088842	7.8470635	7.7831817	7.9427757	7.756376	7.8147993	7.865646	7.730834	7.574742	7.788957	7.79228	7.754139	7.962428	7.7783184	7.958379	7.9960327	7.8398523	7.9815235	7.8302474	7.7897024	7.8789024	7.748513	7.9319725	7.759135	7.705436
1382994_at	4.0785956	4.183675	4.169672	4.255868	4.287244	4.2293906	4.266701	4.221953	4.3324776	4.3916306	4.2181544	4.2201085	4.1292577	4.71934	4.344655	4.272993	4.4185047	4.320454	4.48357	4.1240225	4.106266	4.334739	4.2204075	4.63071	4.111204	4.2169933	4.122313	4.465028	4.245626
1382995_at	5.2195435	4.99562	4.891596	5.523365	4.8567667	4.9329357	4.645489	4.984167	5.026675	4.800465	4.9977407	4.7908535	5.099764	5.244813	4.8198013	4.836541	4.879616	4.7492933	4.673868	4.85625	4.8289413	4.8406343	4.611168	5.1462193	4.7539654	4.8602753	4.8049583	4.9393473	5.087002
1382996_at	6.093322	6.110177	6.0168266	6.412117	6.228712	6.1650705	6.183934	6.122328	6.240601	5.998886	6.152544	6.181636	6.332498	6.249122	6.0288725	6.035348	6.1869845	6.2058063	6.1249995	6.180458	6.1577997	6.135042	6.186536	6.374867	6.221711	6.260543	6.1130214	6.236953	6.3604693
1382998_at	2.3644485	2.2293131	2.314329	2.2666366	2.2040882	2.2652504	2.4179368	2.2470772	2.1608036	2.2793403	2.3047028	2.4333239	2.0914407	2.3876374	2.5793207	2.3035576	2.1289866	2.2591765	2.2607317	2.1906872	2.4029205	2.169191	2.5272622	2.414897	2.344271	2.2895274	2.4595237	2.3528247	2.4753537
1382999_at	4.1295505	4.1337833	4.194987	4.196409	4.1833253	4.3215775	4.608127	4.5260267	4.270748	4.8611803	4.333695	4.292322	4.488631	4.0330462	4.499843	4.3179793	4.1869183	4.0249953	4.0323477	4.5136156	4.1571383	4.004337	4.0987253	4.2941394	4.121993	4.4970703	4.0249953	3.8997724	4.2182517
1383000_at	3.3646576	3.458384	3.339305	3.1107452	3.2023473	3.2455392	3.4187474	3.3056803	3.3340502	3.214407	3.2564456	3.4437203	3.163334	3.4240985	3.576849	3.1637926	3.4349475	3.469869	3.1580276	3.1070383	3.3559554	3.4634142	3.2399974	3.2132254	3.4541156	3.418094	3.2650738	3.3298597	3.4583182
1383001_at	4.159515	3.792613	4.268731	4.1311293	4.348381	4.3058	3.9942722	4.5084767	3.9715796	3.9982505	4.221612	4.285062	4.0245976	3.8085935	4.287674	4.1438756	4.2197337	4.3185945	3.8772948	4.3372955	4.2113624	4.514176	4.604226	4.1810894	4.278537	4.3751125	3.98991	4.0980725	4.3413124
1383002_at	5.06567	5.2418747	5.0773396	4.9446025	5.170328	4.8623567	5.040112	5.2989616	4.9584045	5.3860965	5.09304	5.3779	4.9044976	4.4485536	5.588656	5.418778	5.386938	4.8712473	4.9883943	4.9915504	5.2450175	5.6845603	4.750697	4.8625555	5.23676	5.3451476	5.5868587	4.7463193	4.740753
1383003_at	12.046767	11.822261	11.994266	11.810994	11.935976	12.104443	11.930688	11.961968	11.818833	11.781579	11.80099	11.708955	12.027437	11.797697	11.990907	11.965431	11.89402	11.969046	11.870687	11.849826	11.844836	11.87862	12.06201	12.028767	11.910143	12.110551	11.912375	11.719134	11.837292
1383004_at	7.931635	8.155965	7.8653135	7.8715763	8.074319	8.094671	8.062515	8.007469	7.673009	7.6211696	7.833288	7.931242	7.9332414	7.7089615	8.067068	7.735543	7.7833767	7.9308786	7.9234734	7.919093	7.83515	7.6714478	8.021542	7.7932367	7.7406855	7.9375973	8.006585	7.862858	7.957955
1383005_at	6.5525913	6.8651175	6.513466	6.4895244	6.696745	6.514877	6.998728	6.906868	6.655798	6.8571553	6.891113	6.7594466	6.438237	6.508301	6.7731657	6.7488346	6.638685	6.74131	6.685829	6.715157	6.900325	6.8990707	6.6716638	6.5822763	6.8088126	6.701972	6.962413	6.7515097	6.397278
1383006_at	3.1968892	3.285962	3.3430724	3.3230155	3.2483025	3.1167462	3.27825	3.2496634	3.1906888	3.0710633	3.2546508	3.1554365	3.1302788	3.3177023	3.0980985	3.1688519	3.293132	3.2465532	3.2147355	3.1354985	3.104486	3.251847	3.3246012	3.372987	3.1893196	3.080949	3.2111287	2.9360156	3.1442947
1383007_at	4.7331676	4.874795	4.481287	4.457629	4.562525	4.6003494	4.9361176	4.8139067	4.611044	4.484468	4.5221	4.820308	4.45109	4.84997	4.8490763	4.651526	4.6686664	4.8727365	4.7955236	4.426072	4.7747498	4.768006	4.8777866	4.7064533	4.649918	4.481221	4.108284	5.2940254	4.7252417
1383008_at	3.6115036	3.0884047	2.5654874	3.0180485	2.6033263	2.994042	2.4320517	2.4011877	2.46317	2.7083387	2.299171	3.281566	3.583325	2.6304965	2.6901345	2.3623805	2.7055578	3.1633859	2.5961022	2.5394363	2.7976398	2.3991961	2.7806969	2.2969403	2.838943	2.9992023	3.1142182	2.366119	2.6360278
1383009_at	3.1045754	3.1935036	3.0922554	3.0383122	3.2412834	3.0040474	2.9361968	3.172406	3.0616233	2.9940624	3.1084743	3.218045	2.8881729	3.3638868	3.306842	3.060352	3.1257887	3.2715757	3.1888895	3.1509666	3.1054697	3.3128726	3.20199	3.154181	3.1600432	2.823285	3.1989775	3.160121	2.9292343
1383010_at	2.5749528	2.613116	2.6225455	3.0719924	2.8088615	2.4716449	2.5111966	2.7871954	2.6146283	2.798562	2.6263378	2.6695669	2.6388419	2.525353	2.7931201	2.8280838	2.6895893	2.6248562	2.6707723	2.8304842	2.8984659	2.8199894	2.9106705	2.828687	2.6098063	2.6466453	2.8564355	2.9614122	2.804724
1383011_at	8.031771	7.923732	7.9687705	7.802964	7.992397	8.065842	7.8177085	8.03019	7.8420215	8.128609	8.032748	8.026276	7.905415	7.227441	8.091028	8.228403	8.057855	7.910288	7.7808833	8.0042305	8.13584	8.1261425	7.9895306	8.137613	7.950331	8.117855	8.189645	7.9234514	7.848872
1383012_at	6.9978414	7.2159505	7.135897	7.3623676	6.967002	7.5247674	7.542554	7.2644606	7.091144	7.311712	7.2393804	7.404863	7.381446	6.7718263	7.524519	7.445625	7.2366633	7.4622803	7.10353	7.8175263	7.7246	7.5409493	7.9519534	7.1356206	7.5059543	7.557295	7.9343967	6.9759135	7.4171276
