Something	401-031616-JAP_(Rat230_2).CEL	402-031616-JAP_(Rat230_2).CEL	404-031616-JAP_(Rat230_2).CEL	405-031616-JAP_(Rat230_2).CEL	406-031616-JAP_(Rat230_2).CEL	407-031616-JAP_(Rat230_2).CEL	408-031616-JAP_(Rat230_2).CEL	410-031616-JAP_(Rat230_2).CEL	411-031616-JAP_(Rat230_2).CEL	412-031616-JAP_(Rat230_2).CEL	413-031616-JAP_(Rat230_2).CEL	414-031616-JAP_(Rat230_2).CEL	416-031616-JAP_(Rat230_2).CEL	417-031616-JAP_(Rat230_2).CEL	418-031616-JAP_(Rat230_2).CEL	419-031616-JAP_(Rat230_2).CEL	421-031616-JAP_(Rat230_2).CEL	422-031616-JAP_(Rat230_2).CEL	423-031616-JAP_(Rat230_2).CEL	424-031616-JAP_(Rat230_2).CEL	425-031616-JAP_(Rat230_2).CEL	426-031616-JAP_(Rat230_2).CEL	427-031616-JAP_(Rat230_2).CEL	428-031616-JAP_(Rat230_2).CEL	429-031616-JAP_(Rat230_2).CEL	431-031616-JAP_(Rat230_2).CEL	432-031616-JAP_(Rat230_2).CEL	433-031616-JAP_(Rat230_2).CEL	435-031616-JAP_(Rat230_2).CEL	436-031616-JAP_(Rat230_2).CEL
1398855_at	12.347947	12.358797	12.343652	12.367177	12.408748	12.269236	12.362664	12.337589	12.29796	12.304342	12.364332	12.216681	12.430357	12.3208065	12.268806	12.242773	12.243951	12.2369795	12.392144	12.316353	12.310906	12.289223	12.191882	12.41534	12.448711	12.364321	12.45493	12.292154	12.311396	12.299182
1398856_at	10.402967	10.33802	10.393888	10.432984	10.473524	10.343491	10.427286	10.539705	10.355247	10.460607	10.39887	10.295983	10.435683	10.453338	10.305626	10.351421	10.338198	10.216666	10.378144	10.43966	10.438917	10.430553	10.409769	10.397228	10.498418	10.3474	10.459833	10.389723	10.459837	10.415103
1398857_at	8.425863	8.27815	8.418075	8.52954	8.430138	8.346501	8.429252	8.42705	8.449373	8.4367485	8.43212	8.439402	8.379962	8.496865	8.258023	8.480623	8.408818	8.170362	8.389614	8.482867	8.333569	8.477493	8.464223	8.3600025	8.538355	8.538841	8.452223	8.426368	8.461774	8.373683
1398858_at	10.002186	9.934898	9.981332	9.94688	10.0577545	10.037982	10.016249	9.917909	9.872345	10.08928	10.081159	10.04789	10.091325	10.151934	9.8983	10.148656	9.893122	9.88451	10.093511	10.068099	10.100864	10.103842	9.9515705	9.881891	10.187881	10.002012	9.976759	9.984556	10.13986	10.116274
1398859_at	9.364197	9.685881	9.3895855	9.326735	9.438496	9.462505	9.362268	9.478294	9.457476	9.311401	9.363966	9.340107	9.485102	9.346447	9.335918	9.346029	9.266236	9.338762	9.397118	9.278284	9.210276	9.332598	9.24354	9.525092	9.512905	9.470018	9.44235	9.407698	9.271959	9.264475
1398860_at	11.124803	11.096678	11.021291	11.089561	11.213853	10.993875	11.184195	11.044106	11.08232	11.2129965	11.016962	11.127132	11.161858	11.228429	11.053652	11.119392	11.031104	10.999036	11.0058	11.127866	11.123209	11.111382	11.180039	11.196507	11.126153	11.053234	11.309231	11.105493	11.206237	11.180182
1398861_at	7.129214	7.3671713	7.3671484	7.1853724	7.3746753	7.35089	7.4674716	7.195005	7.2876396	7.350485	7.2621765	7.158718	7.585885	7.453659	7.169149	7.4104137	7.383785	7.0578985	7.45347	7.333373	7.306792	7.394932	7.191826	7.1510015	7.5285234	7.297099	7.406198	7.2303166	7.072234	7.3140635
1398862_at	7.7656064	7.575011	7.627534	7.71747	7.6133485	7.6446123	7.744394	7.6973004	7.937444	7.3489127	7.5824256	7.5605865	7.496304	7.4340363	7.7332554	7.8374686	7.643491	7.657068	7.5319858	7.5714827	7.455843	7.635483	7.64265	7.692094	7.4306116	7.7343764	7.4431596	7.5350204	7.5184493	7.4487343
1398863_at	9.461062	9.538985	9.561577	9.461628	9.604745	9.507555	9.570445	9.451871	9.419049	9.730962	9.3476925	9.349639	9.612558	9.496676	9.370657	9.685221	9.340259	9.388281	9.649353	9.521329	9.382895	9.512234	9.388513	9.5779085	9.805521	9.534338	9.557915	9.453804	9.390474	9.456138
1398864_at	9.6920595	9.736919	9.725609	9.781145	9.74834	9.796661	9.682911	9.612191	9.780857	9.604141	9.621754	9.760769	9.648755	9.815741	9.703823	9.761817	9.847893	9.729061	9.670106	9.676658	9.685252	9.795087	9.78695	9.610604	9.618507	9.812858	9.611153	9.616221	9.866478	9.712349
1398865_at	9.406414	9.296777	9.432807	9.425757	9.45674	9.271134	9.407924	9.512678	9.479608	9.447341	9.420821	9.368391	9.379315	9.441775	9.521699	9.420881	9.441173	9.337068	9.473348	9.3728895	9.440631	9.483269	9.471895	9.56749	9.404786	9.445268	9.510403	9.478428	9.417205	9.325561
1398866_at	7.343874	7.303502	7.468892	7.2884045	7.6695266	7.224721	7.3612294	7.790346	7.2917247	7.645568	7.677924	7.649991	7.4105053	7.9662623	7.929522	7.634962	7.559727	7.084711	7.3670454	7.920266	7.913842	7.846596	7.7251606	6.96824	7.5598316	6.9172564	7.5269423	7.510567	7.4680185	7.651947
1398867_at	9.112022	9.113462	9.2223015	9.20056	9.197016	9.1407585	9.275139	9.23167	9.018084	9.238735	9.231869	8.968718	9.322582	9.167606	9.107904	9.146643	9.159834	9.103141	9.159817	9.330269	9.229822	9.14889	8.977465	9.148041	9.16227	9.161734	8.928684	9.073832	9.18364	9.226818
1398868_at	10.383733	10.3755865	10.350024	10.495324	10.525456	10.320248	10.516432	10.386239	10.445568	10.5078945	10.438372	10.413735	10.415361	10.49616	10.2971115	10.500629	10.311945	10.320649	10.39497	10.4600525	10.377343	10.356823	10.391721	10.513328	10.510677	10.500001	10.468247	10.39267	10.474013	10.372674
1398869_at	9.78761	9.833445	9.917003	9.80681	9.9250765	9.758732	9.857665	9.779149	9.648614	9.871703	9.824181	9.779517	9.95954	9.979322	9.734646	10.034095	9.756645	9.674287	9.81796	9.918628	9.884306	9.901594	9.8182955	9.734078	10.149426	9.868744	9.848728	9.782838	9.9257555	9.837212
1398870_at	10.0324135	10.048248	10.069159	10.222797	10.142563	10.011467	10.037157	10.157599	10.101449	10.169108	10.125296	9.961413	10.119389	10.151205	10.139828	9.970739	10.101401	10.080029	9.99196	10.070002	10.160862	10.011328	10.225388	10.050386	10.010492	9.995097	10.035362	10.080862	10.247139	10.099078
1398871_at	12.401306	12.193932	12.269314	12.400615	12.389073	12.202231	12.400043	12.306535	12.361563	12.455801	12.364353	12.317868	12.305447	12.427621	12.296005	12.254394	12.242911	12.147528	12.176877	12.374374	12.371893	12.292759	12.315049	12.279138	12.285945	12.297518	12.308582	12.44994	12.48968	12.486035
1398872_at	12.259695	12.135011	12.152794	12.232239	12.310407	12.097237	12.254613	12.187122	12.152394	12.218332	12.2084675	12.202239	12.178556	12.245267	12.060415	12.1598425	12.166212	11.982283	12.10074	12.227884	12.235341	12.171424	12.122036	12.119465	12.275179	12.12682	12.176995	12.220121	12.306398	12.251729
1398873_at	9.816526	9.917402	9.872187	9.690013	9.941885	9.808884	9.838362	9.734742	9.713065	9.971311	9.875443	9.702899	9.997936	9.865064	9.71932	9.953041	9.740709	9.787577	9.799342	9.873233	9.862105	9.86199	9.82051	9.90376	10.1372385	9.86773	9.791696	9.635002	9.851229	9.828518
1398874_at	9.199705	9.199909	9.344511	9.314156	9.403715	9.15658	9.255766	9.174538	9.177141	9.245874	9.266445	9.245787	9.34844	9.297354	8.987068	9.380749	9.257035	9.267729	9.21929	9.378124	9.192896	9.318145	9.264099	9.369398	9.317165	9.34738	9.282236	9.251596	9.231825	9.191557
1398875_at	7.9263906	7.721014	7.909193	7.944279	7.8670187	7.806662	7.9097605	7.948904	7.836977	8.026382	7.8264556	7.833885	7.812843	8.016097	7.823455	7.9124126	7.6539845	7.7813673	7.757843	7.909556	7.8438888	7.733849	7.9331512	7.8887177	7.9652514	7.789813	8.010992	7.9908457	7.8743467	7.7338986
1398876_at	8.133677	8.32925	8.285788	8.143856	8.218689	8.1769085	8.077011	8.287554	8.221483	8.327968	8.16845	8.070232	8.3453045	8.239796	8.098353	8.195159	8.127914	8.112785	8.212814	8.053745	8.17667	8.070087	8.216011	8.092592	8.579632	8.074318	8.133707	8.091646	8.266073	8.205334
1398877_at	7.463999	7.568509	7.644378	7.4348164	7.6133423	7.419141	7.496318	7.721934	7.623054	7.684095	7.467893	7.3510485	7.751373	7.561213	7.525203	7.639954	7.288223	7.6137257	7.4538608	7.5011263	7.487069	7.4734716	7.289267	7.6324105	7.4209256	7.5090756	7.5979033	7.5945406	7.6530633	7.7044907
1398878_at	8.62449	8.770281	8.770249	8.774315	8.710569	8.759209	8.823727	8.613002	8.74449	8.717696	8.597283	8.874838	8.661186	8.714788	8.747541	8.798704	8.839512	8.831537	8.716272	8.825855	8.587651	8.8333845	8.9318075	8.91386	8.698554	9.0056	8.820434	8.822738	8.734366	8.538129
1398879_at	10.176966	10.25029	10.239504	10.290178	10.2826	10.201057	10.299564	10.306606	10.197538	10.159601	10.202919	10.179493	10.138042	10.215736	10.241135	10.267441	10.231476	10.218323	10.08525	10.262453	10.200743	10.21489	10.112914	10.297642	10.334616	10.2428055	10.251053	10.202585	10.196674	10.131418
1398880_at	11.879154	11.716849	11.85919	11.856494	11.738222	11.770304	11.767867	11.863826	11.793995	11.958556	11.798762	11.775379	11.801196	11.892708	11.79462	11.795821	11.826866	11.779828	11.815044	11.903879	11.874931	11.7274475	11.856986	11.813263	11.732315	11.682924	11.876575	11.913619	11.877696	11.918388
1398881_at	7.198135	7.2993383	7.1078353	7.2064204	7.2831144	7.2040925	7.155702	7.305645	7.353123	7.3234076	7.2175503	7.107968	7.147301	7.1068087	7.074146	7.182702	6.9220834	7.1304374	7.1366816	7.017763	7.069061	7.1420584	6.9546537	7.3223085	7.375407	7.2829704	7.2126827	7.0840898	7.0632963	7.1447597
1398882_at	11.770428	11.596398	11.747214	11.743582	11.901811	11.638735	11.80358	11.659096	11.644007	11.889473	11.80423	11.598001	11.863216	11.827457	11.591912	11.810187	11.628271	11.5601425	11.745855	11.81451	11.8029585	11.689957	11.555054	11.617055	11.811729	11.760485	11.66943	11.711914	11.895054	11.872385
1398883_at	10.57966	10.672464	10.492276	10.32115	10.563307	10.41801	10.352086	10.6518955	10.441849	10.434864	10.524031	10.287936	10.529115	10.444504	10.365532	10.42885	10.364184	10.498348	10.410217	10.420349	10.5431795	10.343735	10.390002	10.552806	10.494038	10.295167	10.3705015	10.347104	10.502265	10.405701
1398884_at	9.537271	9.160759	9.416942	9.46928	9.425615	9.104872	9.439606	9.382033	9.414614	9.631767	9.397962	9.500247	9.170347	9.695656	9.367256	9.326276	9.467875	9.227205	9.060402	9.537065	9.504624	9.411511	9.588118	9.399664	9.022355	9.265365	9.634284	9.49967	9.617383	9.48004
1398885_at	12.114813	11.91663	11.977251	12.029463	12.120022	11.883559	12.140839	11.978891	12.021502	12.057415	12.032769	12.000762	12.016355	12.120022	11.929966	11.989275	12.021914	11.863411	11.923717	12.074333	12.093358	11.985342	11.9873905	11.910553	12.001917	11.966527	12.031535	12.130056	12.191057	12.164637
1398886_at	9.31282	9.141344	9.256439	9.276588	9.519688	9.081392	9.389992	9.315279	9.253771	9.4226055	9.481106	9.096321	9.330467	9.444498	9.13726	9.31254	9.040043	9.044039	9.1254425	9.319067	9.406172	9.286522	9.19709	9.276396	9.451225	9.145084	9.197477	9.091505	9.34803	9.2958145
1398887_at	10.393131	10.378878	10.4534645	10.4534645	10.413149	10.32833	10.476395	10.4206505	10.458115	10.522106	10.353127	10.437418	10.302413	10.477236	10.351116	10.408272	10.483915	10.355563	10.33007	10.465578	10.305108	10.340333	10.391155	10.524519	10.119629	10.396614	10.512751	10.358541	10.3050995	10.310503
1398888_at	10.661417	10.774397	10.913218	10.921949	10.89679	10.892029	10.704948	10.901182	10.817457	10.79632	10.676373	10.670303	10.992012	10.871933	10.838247	10.892952	10.831653	10.946795	10.934578	10.751659	10.829093	10.71567	10.936537	10.825707	10.959	10.830427	10.795349	10.783033	10.809156	10.878963
1398889_at	9.25167	9.191977	9.319983	9.2103405	9.247365	9.199399	9.230684	9.2309885	9.173026	9.48827	9.425629	9.176735	9.516575	9.387122	9.18358	9.366886	9.115206	9.195848	9.40907	9.424905	9.403628	9.192671	9.05163	9.18795	9.3983135	9.212007	9.328994	9.142267	9.246766	9.330317
1398890_at	8.201001	8.233915	8.109734	8.166144	8.295634	8.326722	8.294011	8.10364	8.183467	8.259175	8.199456	8.092525	8.242837	8.192757	8.005949	8.372468	8.163536	8.122081	8.233333	8.295158	8.21534	8.249747	8.083694	8.161805	8.416482	8.272383	8.092382	8.161874	8.209743	8.124549
1398891_at	9.925338	9.786946	10.05063	10.001317	10.041616	9.814542	9.927809	9.89151	9.875542	10.031087	9.869611	9.798958	10.004373	10.06735	9.774896	9.907785	9.827748	9.726511	10.01996	9.91394	9.936098	9.833046	9.889116	9.984418	10.070236	9.88763	9.968716	9.863978	9.964275	9.930918
1398892_at	10.559461	10.548198	10.536599	10.482043	10.544175	10.5203705	10.539481	10.633085	10.5318775	10.66354	10.500886	10.557648	10.542479	10.6197405	10.518851	10.715214	10.501826	10.521511	10.512671	10.644765	10.542628	10.470234	10.6511135	10.615626	10.624371	10.507143	10.685308	10.546305	10.455677	10.593352
1398893_at	11.217228	11.173866	11.183613	11.183989	11.181986	11.252972	11.222883	11.188536	11.1775875	11.111677	11.169704	11.166948	11.161581	11.184807	11.251848	11.0876045	11.179703	11.236908	11.109085	11.214277	11.224924	11.270636	11.273289	11.33395	11.142401	11.144623	11.238243	11.163864	11.235296	11.196564
1398894_at	10.574231	10.543701	10.622843	10.572889	10.625126	10.549498	10.551907	10.550674	10.536335	10.616547	10.495081	10.5327015	10.591454	10.670338	10.527828	10.584355	10.579405	10.551109	10.555519	10.60531	10.573969	10.501177	10.636988	10.602655	10.686695	10.565135	10.566325	10.477339	10.50992	10.578743
1398895_at	9.286829	9.276169	9.31258	9.325626	9.356792	9.292858	9.338078	9.282069	9.278219	9.378225	9.266407	9.229164	9.307817	9.305502	9.2935505	9.248388	9.295868	9.257101	9.231181	9.3265915	9.284395	9.33481	9.081133	9.32107	9.268299	9.242319	9.34187	9.300221	9.219423	9.294294
1398896_at	9.762834	9.874904	9.847421	9.979705	9.815964	9.816252	9.843836	9.901329	9.846066	9.747409	9.807595	9.717381	9.872987	9.856667	9.812322	9.817284	9.766422	9.839837	9.754624	9.817781	9.73504	9.76876	9.809238	9.907995	9.456965	9.830691	9.744536	9.795635	9.789695	9.836124
1398897_at	9.224113	9.222044	9.194225	9.260553	9.136829	9.21348	9.216541	9.359146	9.239178	9.252081	9.2112255	9.131044	9.238258	9.205755	9.076004	9.33157	9.164471	9.254765	9.032695	9.161287	9.166674	9.216497	9.037294	9.230834	9.281542	9.244652	9.1141205	9.11158	9.148968	9.0679035
1398898_at	6.8598742	7.029255	6.9697866	7.0742726	7.2241745	7.093155	6.90693	7.0323133	6.9864726	7.0490146	6.8699775	6.860879	7.279557	7.2215524	6.723689	7.142905	6.984893	6.8995037	7.1979656	7.038721	7.249571	7.058482	7.0658054	7.1150255	7.270138	7.0131445	7.152961	7.018062	6.9711013	7.015134
1398899_at	7.584317	7.5646887	7.896988	7.8387733	7.8110876	7.6927147	7.657939	7.706068	7.6958866	7.794318	7.652086	7.6071386	7.911819	7.713711	7.695602	7.6833873	7.585825	7.6511292	7.744798	7.7456913	7.6215076	7.8103642	7.8053975	7.806311	7.7880588	7.8666706	7.824771	7.8332477	7.706362	7.7131844
1398900_at	8.611992	8.483145	8.728243	8.787634	8.822699	8.762918	8.805084	8.8091545	8.725525	8.855	8.777729	8.701338	8.880934	8.862289	8.630659	8.957396	8.701977	8.680422	8.699249	8.8884735	8.7939	8.779523	8.760202	8.745422	9.044922	8.787218	8.836913	8.601809	8.741125	8.706591
1398901_at	7.958487	8.42967	8.098715	8.261904	7.921152	8.487339	8.073609	8.119446	8.310707	7.961209	7.9296355	7.937661	8.209539	7.7729106	7.79132	8.024959	7.952155	8.157589	8.362099	7.6763864	7.974262	8.164774	8.170577	8.538963	7.9719276	8.64925	8.161808	8.097031	8.143894	8.0411
1398902_at	9.695732	9.793728	9.668918	9.547398	9.65287	9.631765	9.570137	9.501731	9.5706005	9.617655	9.559589	9.548167	9.714804	9.55065	9.465763	9.694941	9.513203	9.505043	9.784157	9.466312	9.472494	9.425287	9.409878	9.732445	9.874591	9.619009	9.590604	9.497923	9.567241	9.526823
1398903_at	11.518423	11.434015	11.501659	11.511856	11.538094	11.581858	11.602987	11.535323	11.605273	11.514443	11.535605	11.552627	11.543477	11.489185	11.399752	11.661826	11.493447	11.514604	11.621542	11.49753	11.557559	11.548939	11.529664	11.543043	11.719882	11.609431	11.486421	11.474072	11.508956	11.532522
1398904_at	9.619744	9.821238	9.762889	9.670677	9.814642	9.684343	9.752171	9.790501	9.770716	9.889526	9.686729	9.690037	9.761095	9.746784	9.695139	9.805357	9.700565	9.71526	9.802164	9.792061	9.749952	9.774635	9.629261	9.794449	9.834593	9.769482	9.721346	9.738325	9.766151	9.72065
1398905_at	8.910587	8.721381	8.92708	8.836234	8.988132	8.667895	8.990141	8.836382	8.900805	8.836137	8.99543	8.971818	8.817801	9.042134	8.752643	8.872403	8.76217	8.744664	8.653278	8.877258	8.908595	8.922069	8.832694	8.85165	8.935069	8.88446	8.873568	8.90758	8.879846	8.737267
1398906_at	10.021041	9.986374	10.037539	10.047171	10.115779	9.922097	10.09816	10.107753	10.044856	9.991917	10.049578	10.008234	9.924133	9.990749	10.061197	9.888809	10.1210575	10.015503	9.876849	10.032428	10.026964	10.158446	9.981422	10.159576	10.043887	10.044079	10.0423975	10.058862	9.909716	9.952767
1398907_at	9.869803	9.94289	9.813986	9.926886	9.944484	9.8987	9.935636	9.954314	9.848625	9.917471	9.807235	9.782021	9.909949	9.867526	9.766648	9.951937	9.861401	9.909392	9.808861	9.876066	9.846767	9.846361	9.977637	10.040032	9.961167	9.867226	9.96672	9.759764	9.786921	9.763556
1398908_at	8.133247	7.9610457	8.294832	8.220486	8.245811	8.041161	8.2842045	8.08125	8.079958	8.229708	8.180979	8.095864	8.207111	8.238537	7.9499893	8.199017	8.039156	7.997568	8.163289	8.249413	8.13516	8.153404	8.103458	8.220388	8.520593	8.230013	8.101835	8.157755	8.226589	7.9972215
1398909_at	10.5756445	10.560528	10.702352	10.682638	10.651186	10.61294	10.678288	10.649731	10.633789	10.649731	10.570899	10.717832	10.57735	10.675149	10.59357	10.629352	10.671472	10.677993	10.61994	10.714723	10.559504	10.616576	10.581293	10.705557	10.572296	10.667981	10.755295	10.645967	10.60988	10.548179
1398910_at	8.898312	8.927963	9.157828	9.048747	9.133047	8.972446	9.201681	9.006522	8.958378	9.1790695	9.070968	9.047269	9.034161	9.207391	9.033763	9.3214445	8.965857	9.084342	9.006852	9.185493	9.050967	9.024182	8.975828	9.076183	9.100999	9.056618	8.943313	9.026689	9.042152	9.039254
1398911_at	8.929596	8.822387	8.838534	8.886073	8.940163	8.883701	8.937504	8.749941	8.795183	9.0359955	8.851435	8.937246	8.929259	9.024797	8.748544	9.093158	8.822757	8.804307	8.893986	8.963993	8.893882	9.042549	8.885506	8.978841	9.150903	8.935631	8.8397	8.727942	8.982965	8.755686
1398912_at	8.355436	8.23215	8.348868	8.345942	8.432924	8.037165	8.298339	8.193859	8.279838	8.405704	8.365969	8.279535	8.419675	8.465496	8.168673	8.236201	8.348012	8.164657	8.353717	8.300362	8.299089	8.306259	8.201319	8.373469	8.429726	8.344266	8.341975	8.259194	8.385302	8.299381
1398913_at	6.7603106	6.8775716	6.578002	6.5866003	6.791586	6.644786	6.7787704	6.720416	6.661878	6.629051	6.73633	6.5135393	6.8230634	6.6115284	6.472739	6.737833	6.6404676	6.4615088	6.8843155	6.699276	6.5817437	6.7470865	6.7508445	6.788904	7.0126643	6.8773074	6.7375	6.4859843	6.6408124	6.6869526
1398914_at	9.334183	9.332889	9.383752	9.380553	9.437462	9.2773285	9.452799	9.257582	9.281508	9.369714	9.261451	9.287599	9.389895	9.344709	9.210565	9.444868	9.270213	9.260404	9.260414	9.346326	9.204628	9.2577305	9.281361	9.541191	9.639673	9.252205	9.388483	9.1915455	9.350439	9.145544
1398915_at	10.04389	9.8838215	10.048763	10.1854	10.153099	9.996979	10.308327	9.979982	10.062002	10.181543	10.05422	10.129982	9.813227	10.2509575	9.919098	10.127085	9.896578	9.967229	9.750927	10.225175	10.049767	9.999203	10.178337	10.089989	9.947634	9.964737	10.193434	10.388931	10.023602	10.155468
1398916_at	9.059477	8.98793	9.184124	9.162022	9.16795	8.963211	9.081434	9.079498	9.134819	9.192562	8.950865	9.050989	9.077656	9.24202	9.054373	9.304569	9.202795	9.069811	9.045757	9.165194	9.043116	9.141287	9.226082	9.10424	9.189702	9.224515	9.062073	9.08056	9.133432	9.055038
1398917_at	12.255663	12.048641	12.134811	12.159341	12.209282	12.018026	12.1880665	12.119875	12.141845	12.220157	12.24483	12.106526	12.190931	12.241082	12.057829	12.117382	12.115658	11.979733	12.046892	12.191044	12.245857	12.098169	12.099762	12.028446	12.27676	12.122677	12.071245	12.217019	12.347516	12.260667
1398918_at	8.538839	8.834358	8.574159	8.619292	8.5630865	8.678893	8.620188	8.619701	8.524695	8.592651	8.477714	8.641347	8.698648	8.487934	8.555106	8.692224	8.7247715	8.663235	8.573187	8.546394	8.3557	8.570956	8.511985	8.664357	8.724962	8.823202	8.506441	8.45372	8.549078	8.372394
1398919_at	10.804453	10.633091	10.706009	10.726271	10.787924	10.585365	10.740034	10.700369	10.767872	10.719494	10.7586	10.728811	10.720348	10.849075	10.593964	10.744181	10.707724	10.539745	10.64307	10.717499	10.772074	10.772585	10.721239	10.708244	10.767952	10.692751	10.701946	10.730759	10.85397	10.785732
1398920_at	7.5457234	7.6909137	7.572715	7.5418477	7.6367574	7.7225857	7.6371202	7.628604	7.673561	7.6535683	7.588922	7.614999	7.706011	7.5217094	7.5679326	7.8307514	7.5337214	7.6816325	7.728006	7.7046804	7.5808935	7.6194057	7.7837276	7.709922	8.020775	7.719774	7.765548	7.7618685	7.5727415	7.575393
1398921_at	9.43002	9.364093	9.522895	9.570906	9.589748	9.517404	9.593246	9.495757	9.479385	9.548148	9.593473	9.615639	9.550533	9.690922	9.439375	9.619428	9.497782	9.489698	9.566486	9.620412	9.613427	9.65131	9.453623	9.471527	9.798296	9.598529	9.532829	9.606828	9.60845	9.552523
1398922_at	7.2991157	7.2802773	7.004821	7.205242	7.204608	6.9232683	6.946959	6.9915304	7.071656	7.248957	7.1537957	7.0117373	6.9633904	7.225689	7.0704985	7.042821	7.020675	6.8340483	7.13712	6.8301334	7.2349477	7.064937	7.0273514	6.9433365	6.980692	7.0023017	7.113887	7.1606107	7.0869784	7.140394
1398923_at	10.752874	10.825042	10.892902	10.822916	10.911184	10.9435215	10.887778	10.807455	10.851034	10.835911	10.698691	10.873779	10.877472	10.8540535	10.814386	10.955862	10.8146515	10.899879	10.847235	10.86314	10.790201	10.781298	10.84444	10.94936	11.003977	10.933213	10.960239	10.89168	10.814893	10.792097
1398924_at	7.7520294	7.742134	7.8279724	7.8067584	7.895213	7.745488	7.8246584	7.740922	7.691951	7.924899	7.732848	7.7911835	7.8550243	7.9518013	7.6011796	7.806979	7.6608076	7.6692276	7.679588	7.8752155	7.728842	7.710106	7.835454	7.918027	7.945016	7.7592516	7.772579	7.7200933	7.6256742	7.720318
1398925_at	8.272003	8.4316845	8.384733	8.450268	8.378512	8.407369	8.332167	8.270021	8.347868	8.386028	8.29433	8.334175	8.528799	8.336962	8.310801	8.476938	8.467406	8.38823	8.340666	8.333771	8.286953	8.482337	8.486408	8.552004	8.499852	8.485869	8.340824	8.200538	8.247373	8.190382
1398926_at	9.069156	8.98093	9.016125	9.14083	9.132563	8.911309	9.084263	9.095341	9.14233	9.090252	8.978574	8.963713	9.04352	9.178084	8.896553	9.006445	9.000804	8.871722	8.798585	9.10691	9.026541	9.014047	9.188414	9.158205	8.961407	9.015891	9.067816	9.086603	9.095682	8.953246
1398927_at	7.689997	7.854323	7.8888083	7.888387	7.846742	7.86228	7.9264727	7.929464	8.01516	7.9479194	7.9735937	7.79982	7.9561105	7.842473	7.7550855	7.887687	7.9147453	7.831228	7.965654	7.8722453	7.7189198	7.9310184	7.884793	7.986019	7.939439	8.017939	7.930623	7.8398585	7.795902	7.6990023
1398928_at	9.049467	9.113008	9.260765	9.2288265	9.212173	9.258186	9.2975025	9.102201	9.185986	9.249074	9.024412	9.243259	9.227444	9.310116	9.15592	9.414709	9.277482	9.288344	9.153577	9.24188	9.1671295	9.31417	9.272951	9.273864	9.381327	9.410868	9.250711	9.21661	9.246848	9.190262
1398929_at	10.357627	10.27389	10.50452	10.378143	10.482721	10.334011	10.478033	10.365573	10.3895235	10.493439	10.312156	10.29107	10.421647	10.533282	10.354857	10.535447	10.394955	10.374582	10.300767	10.4837265	10.385842	10.3845	10.453757	10.409257	10.286285	10.464842	10.405567	10.36628	10.426968	10.469877
1398930_at	8.01663	8.230545	8.0590515	8.072813	8.146973	7.973858	8.116202	8.239845	8.0427885	8.32303	7.9614263	8.1272335	8.058787	8.097057	8.01453	8.075565	7.9691358	7.996538	8.114666	8.082446	8.099789	7.9278464	7.9863887	8.178242	7.9654613	7.9854646	8.30378	8.026394	8.050172	7.925352
1398931_at	9.141949	8.965559	9.121942	9.002632	9.167371	8.918099	9.158649	8.920552	9.012026	9.126482	9.108417	9.096322	9.004398	9.161999	8.972142	9.205368	9.034118	8.90511	8.955909	9.155391	8.989014	9.069781	9.105409	9.12889	9.188321	9.068495	9.148727	9.075236	9.0164795	8.94442
1398932_at	11.896377	11.749285	11.701223	11.772694	11.814239	11.612343	11.753835	11.693027	11.792743	11.783349	11.842572	11.795437	11.684683	11.794984	11.7675	11.586953	11.685814	11.55972	11.640804	11.757948	11.757246	11.67759	11.730485	11.766265	11.693849	11.717031	11.719281	11.72323	11.833515	11.729023
1398933_at	9.477009	9.43978	9.57863	9.480784	9.621759	9.336504	9.521655	9.3628845	9.503994	9.602971	9.491548	9.429916	9.578616	9.509357	9.444675	9.436946	9.484392	9.419024	9.440438	9.564113	9.41819	9.500167	9.460895	9.54335	9.668812	9.4717245	9.5888405	9.431751	9.367895	9.420701
1398934_at	8.560227	8.950026	8.799051	8.752149	8.694651	8.734233	8.782314	8.639199	8.727052	8.716533	8.564315	8.736874	8.764362	8.73046	8.605276	8.901201	8.654572	8.852814	8.847919	8.823841	8.691754	8.885789	8.730747	8.802435	8.820992	8.991998	8.779805	8.743638	8.70945	8.595777
1398935_at	8.557952	8.621487	8.640029	8.532771	8.64857	8.487523	8.586271	8.635122	8.567037	8.6760235	8.580096	8.52224	8.533194	8.677645	8.594023	8.680786	8.606815	8.436565	8.518793	8.6071005	8.499672	8.526367	8.505223	8.498693	8.752249	8.522569	8.55773	8.587414	8.563291	8.537324
1398936_at	8.948536	8.900568	8.957081	9.062166	9.122818	8.907986	8.994812	8.873964	8.955122	9.005602	8.968037	9.018574	8.998302	9.108831	8.871607	8.962551	8.900829	8.957981	8.9818325	9.004555	9.005829	8.976028	8.943483	9.056965	8.977331	9.023455	8.945156	9.003193	9.112898	9.0196
1398937_at	9.346641	9.293919	9.37751	9.2647085	9.512716	9.300079	9.199991	9.489685	9.3863125	9.323598	9.30916	9.108725	9.350519	9.382669	9.346578	9.357193	9.212055	9.24525	9.2831745	9.301283	9.241212	9.36688	9.243961	9.322693	9.432737	9.345972	9.280285	9.263149	9.4193325	9.3585205
