Something	201-031016-JAP_(Rat230_2).CEL	202-031016-JAP_(Rat230_2).CEL	204-031016-JAP_(Rat230_2).CEL	205-031016-JAP_(Rat230_2).CEL	206-031016-JAP_(Rat230_2).CEL	207-031016-JAP_(Rat230_2).CEL	208-031016-JAP_(Rat230_2).CEL	209-031016-JAP_(Rat230_2).CEL	210-031016-JAP_(Rat230_2).CEL	212-031016-JAP_(Rat230_2).CEL	213-031016-JAP_(Rat230_2).CEL	214-031016-JAP_(Rat230_2).CEL	216-031016-JAP_(Rat230_2).CEL	217-031016-JAP_(Rat230_2).CEL	218-031016-JAP_(Rat230_2).CEL	219-031016-JAP_(Rat230_2).CEL	221-031016-JAP_(Rat230_2).CEL	222-031016-JAP_(Rat230_2).CEL	223-031016-JAP_(Rat230_2).CEL	224-031016-JAP_(Rat230_2).CEL	225-031016-JAP_(Rat230_2).CEL	226-031016-JAP_(Rat230_2).CEL	227-031016-JAP_(Rat230_2).CEL	228-031016-JAP_(Rat230_2).CEL	229-031016-JAP_(Rat230_2).CEL	231-031016-JAP_(Rat230_2).CEL	232-031016-JAP_(Rat230_2).CEL	233-031016-JAP_(Rat230_2).CEL	235-031016-JAP_(Rat230_2).CEL	236-031016-JAP_(Rat230_2).CEL
1387170_at	7.5487313	7.499428	7.5458455	7.6438932	7.472354	7.6223073	7.658256	6.2899942	7.3947725	7.4526052	7.4070807	7.5595794	7.5956926	7.509889	7.629025	7.4462695	7.585439	7.3515477	7.298791	7.672198	7.311953	7.468853	7.5347624	7.325833	7.4226756	7.2229433	7.2939878	7.504164	7.609771	7.384179
1387171_at	3.2008858	2.879053	3.038654	2.9275064	2.7926393	2.7980409	3.08816	2.9203448	2.6238313	3.147424	2.753891	3.084035	2.9402578	2.8022704	3.1489959	2.9269283	3.0221786	3.0776296	3.3296096	2.8928282	2.9809377	2.7972589	2.9198217	3.045488	2.853829	2.9041238	2.8022704	2.8362074	2.9342544	2.6680222
1387172_a_at	4.3096623	4.5319347	4.2021937	4.2075143	4.1392455	4.415327	4.57121	4.436404	4.7414255	4.3298917	4.275241	4.50581	4.4515686	4.3057976	4.1974554	4.1624584	4.287743	4.6823554	4.3654203	4.4398403	4.095766	4.4263406	4.1136866	4.3716	3.731865	4.230228	4.900704	4.4786034	4.5479536	4.354742
1387173_at	3.1078193	3.3146229	3.104486	3.2854104	3.2405834	3.0828938	3.2080355	3.2304378	3.086365	3.2946444	3.4459217	3.5686905	3.33319	3.0822444	3.0888283	2.842812	3.173171	3.130054	3.3351955	3.1190014	3.0728738	3.2650738	3.1245575	2.9213722	3.02028	3.4577098	3.3053453	3.2677622	2.9777393	3.3538125
1387174_a_at	3.9891026	3.802136	4.1373425	4.3014383	4.386821	4.0682006	3.792914	4.170932	4.595685	4.075887	4.367415	3.637584	4.144416	4.3364005	4.488864	4.168231	4.363833	4.1674056	4.2924366	4.410797	4.214506	4.2768703	4.173853	4.126233	4.1125717	4.2157135	4.2655272	4.3242893	4.0323286	3.8311546
1387175_a_at	6.8503284	6.6908307	6.7163544	6.7391024	6.741401	6.764229	6.6479125	7.017167	6.7901692	6.825241	6.5962915	6.6213827	6.815197	6.706339	6.8039093	6.858357	6.6208844	6.6572723	6.6509566	6.6002936	6.587135	6.684639	6.5889015	6.81762	6.831176	6.7369003	6.873819	7.2097282	6.8686604	6.788461
1387176_at	6.2906013	6.502105	6.388602	6.4033012	6.77127	6.537673	6.769276	6.8861184	6.5273337	6.472813	6.533259	6.4466615	6.3973613	6.3176107	6.4424686	6.5255094	6.522373	6.478179	6.650649	6.55114	6.6896477	6.8422976	6.4129553	6.479632	6.4370627	6.595597	6.594244	6.612531	6.4873495	6.349223
1387177_at	5.6332045	5.5736895	5.464632	5.505871	5.754339	5.6595044	5.417259	5.1128182	5.6949577	5.253522	5.974471	5.7307673	5.083352	5.739007	4.9417496	5.363123	5.233164	5.1709275	5.6252375	5.5052776	5.9365344	5.32466	5.741529	5.150159	5.6162853	5.795124	5.441022	5.4738007	5.1654935	5.4274993
1387178_a_at	10.338778	10.370127	10.391821	10.214739	10.416275	10.496437	10.236443	10.378344	10.410042	10.478426	10.217468	10.531034	10.445686	10.223799	10.562674	10.455017	10.1868725	10.422823	10.287329	10.406592	10.3412895	10.298746	10.375565	10.27375	10.524944	10.197025	10.44175	10.588505	10.428719	10.427874
1387179_at	2.7673407	2.5746396	2.7086525	2.8405037	2.5847678	2.9225202	2.6731386	3.0626159	2.6780005	2.822982	2.696007	2.9004097	2.7483058	2.6199603	2.8787472	2.7235987	2.7333944	2.6958797	2.783005	2.983594	2.9985068	2.8072672	2.6971996	2.6281455	2.6682436	3.013949	2.7927873	2.6019022	2.5503368	2.7805092
1387180_at	3.4316344	3.2019022	3.2914078	3.3727942	3.2286954	3.0769885	3.3019898	3.3633006	3.6472135	3.1152277	3.2014391	3.1063664	3.3772573	3.2659183	3.0187695	3.3181665	3.4725642	3.2327025	3.4271164	3.50442	3.2725692	3.3881032	3.1274922	3.6615434	3.5483556	3.2440338	3.1610703	3.58963	3.3006315	3.3011124
1387181_at	2.6607575	2.7520027	2.6419466	2.624751	2.5219786	2.6236844	3.1331806	2.7560327	2.6211023	2.7933476	2.705402	2.5164967	2.471813	3.0696409	2.80892	2.6937284	3.046544	2.9897149	2.8158648	2.738269	2.592209	2.7619565	2.6603582	2.882914	2.708165	2.9178958	2.6494489	2.6467037	2.7051806	2.8603363
1387182_at	3.9534078	4.115954	4.1856437	4.231605	4.2863674	3.6614633	3.9204724	4.2106733	4.2813773	4.143095	3.9313202	4.210239	4.4435067	4.1488914	4.2163177	4.446978	3.8572555	3.937273	4.329575	4.1570253	3.7872286	3.8932579	3.8245926	4.469847	3.8886356	4.183839	4.0772386	3.9593668	4.5063586	4.0156736
1387183_at	9.360535	9.832726	10.226225	9.762312	9.765905	10.364279	9.946146	9.720491	9.514986	10.118477	9.852098	9.899145	10.152023	9.915739	10.299593	9.744541	9.843243	9.931641	9.618385	10.104757	9.484262	10.129967	9.712547	10.000036	9.643705	9.662615	9.979425	9.833749	9.759541	9.963825
1387184_at	6.5708723	6.572818	6.5289574	6.457963	6.5488405	6.4199815	6.1516805	6.3111544	6.7457647	6.6133275	6.6863327	6.676991	6.5477047	6.4569807	6.518051	6.7692213	6.638535	6.5491805	6.4858255	6.47842	7.1685257	6.6031218	6.5598474	6.868232	6.5679708	6.657549	6.3743744	6.6418567	6.802963	6.3094897
1387185_at	6.513951	6.33224	6.4085956	6.405155	6.855649	6.4124393	6.515027	6.557452	6.3696356	6.369064	6.4844875	6.7673235	6.640224	6.5000553	6.575867	6.5893197	6.3369317	6.540716	6.402379	6.3369737	6.377643	6.682846	6.5987024	6.537938	6.606847	6.372717	6.765998	6.667689	6.4344807	6.2172465
1387186_at	9.955603	9.970732	10.022192	10.000611	10.005181	9.986357	10.002527	10.123913	9.896039	9.988083	9.660203	9.890968	9.894318	9.994782	9.920637	9.924846	9.958003	10.005107	10.043592	9.976609	9.859429	9.934313	10.0468	10.009017	9.9828005	10.021276	10.060948	9.870165	9.9016	9.973512
1387187_a_at	8.980349	8.856928	8.854597	8.8760605	8.806164	8.99288	8.7372465	8.744547	8.616185	8.911943	8.396987	8.7601595	8.73304	8.770227	8.8118305	8.619663	8.96225	8.711942	8.902922	8.931061	8.667714	8.627634	8.847318	8.550783	8.81949	8.651712	8.565905	8.440976	8.781683	8.594965
1387188_at	8.933002	9.172779	9.088364	9.151012	9.396608	9.223675	9.24942	9.299406	9.368012	9.46106	9.153103	9.530716	9.239292	9.133421	9.332935	9.018274	9.17547	9.219667	9.1261215	9.336647	9.16901	9.378639	8.876126	9.354313	9.268963	9.237467	9.103094	9.328779	9.4249115	9.47579
1387189_at	3.0170476	3.2149992	3.1936555	3.100735	2.8850524	3.2699184	3.0624425	3.2613637	3.3158946	2.7841294	3.4885907	2.732036	3.3991773	3.0240936	3.422477	3.10897	2.8791893	2.806624	3.341455	3.0591626	3.285012	2.9774098	3.0181463	3.0509326	2.9643252	3.049248	3.1000655	3.3708038	3.0224764	3.064079
1387190_at	6.448965	6.29196	6.3013086	6.1384163	6.551082	6.5400825	6.227833	6.5632863	6.299215	6.668262	6.158991	6.5823765	6.5426335	6.30022	6.3790317	6.5746303	6.2660728	5.987658	6.0902724	6.3928742	5.9854364	6.7242804	6.186592	6.430627	6.328775	6.341051	6.409301	6.8522215	6.517211	6.4345
1387191_at	8.475266	7.8630295	7.434546	8.327304	8.073347	6.7371745	7.7202525	7.786665	8.083732	7.347181	8.7794695	8.344794	8.787511	7.936379	8.14786	7.768849	7.8500423	7.971417	7.943809	8.503668	8.554533	7.8144894	8.033763	8.041595	8.2687235	8.185677	7.7289286	7.873239	8.128391	8.299731
1387192_at	5.012766	5.0480847	4.6966596	4.817374	4.8561954	4.922433	4.6331263	4.632918	4.186249	4.8691077	5.106255	4.8555956	4.8270035	5.3049946	4.917099	4.7458067	5.0005345	4.767363	5.022669	5.1344666	4.951372	4.9911146	4.9973154	4.5388136	4.6351395	5.000341	4.8446493	5.054872	4.599018	4.948351
1387193_a_at	6.7302547	6.6672955	7.141052	7.367858	7.496153	6.9238605	6.639621	6.31759	7.2804575	7.346177	7.0044346	7.0627246	7.1741447	7.5184107	7.4646688	7.1121445	7.2238417	6.866995	7.405954	6.7798085	7.2065163	7.1325207	7.4342637	7.2819977	6.468365	7.1041126	6.861988	6.332552	7.1973076	7.089333
1387194_at	6.2816052	6.0610967	6.0893617	6.19506	6.244828	6.3197317	6.390484	6.3602314	6.1596355	5.969412	6.43487	5.746481	6.4717135	6.360152	6.2728004	6.181267	6.4096394	6.128789	6.5059385	6.1761465	6.0979834	6.398296	6.360248	6.3698626	6.135318	6.5286064	5.941423	6.3855853	6.1911182	6.1819615
1387195_at	4.6958146	5.029647	4.9349704	5.1677628	4.8341312	4.9329	4.9417706	5.2099085	4.9324718	4.8290205	4.8214107	4.67262	4.6617737	5.255815	5.066861	4.866726	4.6702566	4.649996	5.1257496	4.468382	5.019945	4.8776083	4.7482185	4.7770143	4.7687454	4.850232	4.996605	5.0955954	5.266308	4.9232535
1387196_at	6.4244285	6.295608	6.8258963	6.571836	6.3942456	6.483867	6.1239667	6.4218254	6.458635	6.5116086	6.119036	6.6892776	6.606132	6.589496	6.4870977	6.6925664	6.412754	6.521371	6.443864	6.2249126	6.5561147	6.0972223	6.785751	6.5325265	6.4524794	6.1694636	6.41019	6.1316	6.7437506	6.3876157
1387197_at	7.696225	7.5815125	7.6336823	7.5438323	7.7301116	7.3077374	7.479226	7.688628	7.3962927	7.5799456	7.4868507	7.5423055	7.7205515	7.821117	7.5981913	7.586684	7.4079895	7.386043	7.638325	7.4974356	7.788142	7.698151	7.466844	7.4008284	7.7029076	7.669971	7.719972	7.802169	7.5735216	7.524193
1387198_at	5.4345913	5.218661	5.02908	5.4130416	5.291109	5.2399197	4.9613514	5.1386166	5.136979	5.047374	5.2711015	4.879555	5.515656	5.3591704	5.1351953	5.135641	5.1199174	5.294346	5.1365914	5.1972504	5.2583	5.3652706	5.278693	5.0686636	5.360885	5.275728	5.453525	5.1447086	5.2207966	5.441787
1387199_a_at	3.503666	3.7966838	3.4831295	3.526182	3.595944	3.6810503	3.597143	3.8252447	3.607123	3.6145408	3.6422253	3.2864246	4.099059	3.7558835	3.534317	3.4468648	3.6357057	3.589828	3.3964322	3.476929	3.6640239	3.4236307	3.4426994	3.7855613	3.7486463	3.4056745	3.738408	3.5240989	3.9040983	3.7914047
1387200_at	3.7447987	3.5078096	3.5269303	3.575685	3.8270323	3.7112904	3.5753732	3.3484447	3.6400661	3.5019774	3.9878263	3.2992413	3.4391024	3.4986758	3.3724287	3.4803352	3.306378	3.8031287	3.399437	3.1916587	3.450763	3.5597405	3.699507	3.7513378	3.450086	3.306503	3.2827268	3.4271083	3.6908484	3.3913481
1387201_at	6.6441264	6.7091703	6.9193697	6.6524286	6.681753	6.7015057	6.8332705	6.5419946	6.6726427	7.2097926	6.7887363	6.8682175	6.7213936	6.686986	6.635043	6.7939777	6.837954	7.000022	7.2750435	6.7968025	6.574729	7.0217056	7.0032682	6.7668657	6.321228	6.7175107	6.608707	6.2724338	6.8520985	6.3601246
1387202_at	8.399595	8.790796	8.616038	8.642181	8.585909	8.554136	8.726152	8.615878	8.663728	8.708441	8.190336	8.494281	8.156953	8.241452	8.526832	8.435279	8.477471	8.459236	8.534641	8.295525	8.298405	8.478413	8.550518	8.4311285	8.677728	8.563327	8.52577	8.428016	8.680858	8.719316
1387203_at	10.020956	10.173868	10.130419	10.3898735	10.372671	10.120289	10.270607	10.210056	10.371456	10.274149	10.183596	10.26149	10.092962	10.094048	10.177141	10.232569	10.408087	10.157246	10.252312	10.256346	10.187954	10.332151	10.033316	10.142418	10.325422	10.025209	10.093554	10.462957	10.257952	10.038002
1387204_at	6.2951593	6.3052726	6.347939	6.3366785	6.1519337	5.9911194	6.1522355	5.552036	6.039544	6.1830907	6.150936	6.05347	6.269997	6.3555193	6.185809	6.2242026	6.1012144	6.339626	5.898977	6.0551915	6.142887	6.2915196	5.95291	6.333693	6.192278	6.280062	6.4662995	6.0295715	6.5039043	6.0161057
1387205_at	6.277842	6.2921367	6.0594983	6.0523486	6.463439	6.068503	6.4852896	6.4896984	6.340103	6.015907	6.3361235	6.468695	6.3752193	6.1410975	5.9193616	6.100418	6.1771455	5.957151	6.3158817	5.943352	5.974718	6.2268114	6.215872	6.2100487	6.179378	6.323361	6.4131217	6.047276	6.299313	6.2592473
1387206_at	5.4296885	5.8137536	5.7402697	5.6649976	6.416988	5.807424	6.028422	5.7346315	5.52018	6.2140455	5.3091445	5.675301	5.80097	5.7380095	5.615075	6.0672083	5.691026	5.4231424	5.644058	5.6989627	5.59813	5.847201	5.569294	5.7194824	5.8329697	5.302626	6.046704	5.762521	5.816478	5.713884
1387207_at	4.19003	4.0481806	3.8176515	3.878767	3.8001356	3.8229718	3.9876266	4.14374	4.1218643	3.6909862	4.308524	4.104332	4.442971	4.163964	4.1831913	3.872262	4.2777495	4.0670333	4.127607	3.7893047	4.183718	4.249882	4.125268	4.4253736	4.177496	4.141959	4.1138525	4.2096515	3.8785868	3.7314017
1387208_at	5.2840557	4.896066	4.993057	4.93914	4.8980246	5.0263567	5.2824874	4.956046	5.2953906	4.937889	5.2184224	4.7020926	5.10806	4.9677787	5.093506	4.698516	4.9638205	5.11525	5.171107	5.1858644	5.0215034	5.068492	5.196703	4.8652263	5.4640756	5.2994003	5.148591	5.083774	5.019727	4.920196
1387209_at	8.72861	8.737078	8.785898	8.901182	8.808514	8.629627	8.818466	8.890577	8.955725	8.935343	8.60292	8.719034	8.653162	8.682144	8.576707	8.7918415	8.637762	8.635059	8.694241	8.595608	8.840885	8.767485	8.746731	8.79204	8.844816	8.523663	8.988968	9.0101795	8.976372	8.563822
1387210_at	5.8218646	5.872794	5.5360794	5.9385767	5.6065736	5.759783	5.765816	5.5097284	5.631634	5.713543	5.947338	5.644412	5.9915476	5.9605756	5.6543837	5.590682	5.961194	6.0840926	5.815019	5.8758683	5.8621197	5.700927	5.7527413	5.710131	5.828591	6.104014	5.746501	5.754961	5.979921	5.9174495
1387211_at	4.242139	4.5058413	4.695324	4.321499	4.176917	4.346985	4.7935295	4.3977556	4.0664454	4.1785784	4.688773	4.8168516	4.751278	4.738637	4.4814577	4.309413	4.6938066	4.881499	4.7641554	4.073406	4.5947695	4.337853	4.400317	4.066437	4.335988	4.6423807	4.619886	4.5952272	3.7944648	4.3533607
1387212_at	4.068167	4.079881	3.672709	3.8493662	3.8900998	3.6767259	3.871919	3.4692464	3.538745	4.020521	4.138756	3.0657117	3.805367	3.8215997	3.248764	3.932506	4.423819	3.9898028	4.3193545	3.8537555	3.6718812	3.5287294	3.3270564	3.6089926	3.5346088	3.230054	3.3552918	4.037383	3.526832	3.6751661
1387213_at	6.153725	6.315527	6.197695	6.2071977	5.950598	6.178918	5.9769745	6.282041	6.2455993	5.994915	5.986622	6.1731844	6.1052766	6.5374074	6.1311026	6.4682755	6.3589745	6.001086	6.184711	6.2452526	6.2662153	6.043472	5.829608	6.355546	6.004401	6.236859	6.2631946	6.210332	5.3760157	6.261532
1387214_at	9.679802	9.711386	9.829521	9.710777	9.837259	9.66478	9.711315	9.7438965	9.774665	9.870071	9.756645	9.894387	9.56952	9.736052	9.84202	9.6929245	9.763649	9.820276	9.83679	9.8611965	9.627829	9.835194	9.509818	9.834227	9.767258	9.715775	9.703445	9.889206	9.66485	9.897886
1387215_at	9.917301	9.943365	9.637398	9.904999	9.931553	9.963491	9.873293	9.984173	9.88142	10.005877	9.910299	9.917265	9.7223015	9.821997	9.9285965	9.888109	9.79237	9.798254	9.899437	9.805582	9.822916	9.885513	10.005577	9.750969	9.799396	9.721342	9.854311	9.931782	10.114483	9.834694
1387216_at	3.9431894	3.5766654	3.4512093	3.4953048	3.4690912	3.878966	3.2984583	3.383224	3.5860484	3.929471	3.601431	3.6486335	3.5497942	3.505515	3.2971025	3.4713335	3.520587	3.54704	3.6738398	3.597305	3.4244986	3.4860268	3.4599297	3.4473808	3.5500517	3.6051075	3.5851793	3.3957067	3.7584152	3.5682168
1387217_a_at	3.918614	3.9077532	3.9004056	4.0448523	3.9818435	3.9424016	4.043424	3.9530773	4.228276	4.011742	4.2093935	4.0130825	4.3137226	3.9599996	4.051922	4.200605	4.202113	4.183878	4.1287603	3.9779882	4.2729573	3.8888571	3.9564734	4.175704	4.105922	4.157503	4.1734834	4.178697	4.1325536	4.086031
1387218_at	6.030857	6.141254	5.9854817	6.0606537	6.1082087	6.172672	6.102576	5.808571	6.182078	5.9175744	6.446782	6.092601	6.2580223	6.0639706	6.2729225	5.979595	6.153714	6.0595436	6.206109	6.052252	6.095083	6.133733	6.2558613	6.057248	5.9650574	6.1849136	5.8973536	5.9749346	6.2498274	6.0691757
1387219_at	4.6845083	5.0795155	4.6016083	4.777755	5.1106625	4.961856	4.5667715	5.0208645	5.0812836	5.3541975	4.962162	4.7897863	5.0674086	4.8573265	4.8433084	5.2820454	4.9987526	4.7114534	4.844866	5.15856	4.2428856	4.725402	4.863491	5.2772694	5.077774	4.807022	4.599243	5.098727	4.868449	4.857374
1387220_at	2.9889562	3.0666595	3.4707527	3.1215746	2.814767	3.1200383	2.944309	3.1785626	3.1968062	3.0984821	2.877429	2.9720645	2.982338	2.7983503	3.0810373	2.8955684	3.1602173	2.9765296	2.8535929	3.3949995	3.2447474	2.988823	3.3252282	3.1475887	3.17564	3.3492272	2.950664	3.0824075	3.2776604	3.1509433
1387221_at	10.448767	10.644762	10.705805	10.6678915	10.711071	10.515086	10.70492	10.540303	10.535169	10.762515	10.562864	10.789493	10.602939	10.766918	10.730162	10.705087	10.654156	10.575331	10.750728	10.642845	10.5966	10.743948	10.826612	10.829763	10.633963	10.769354	10.667471	10.545416	10.643979	10.550097
1387222_at	7.9368563	7.936399	8.04717	8.004195	7.939458	7.877509	7.931758	8.059533	7.8571415	7.717243	7.9486322	7.919833	7.9607086	7.9305663	7.8134675	7.987812	7.9995623	7.80415	7.9737687	7.930797	7.8573065	7.8768826	8.049486	7.937397	7.865515	7.9300623	7.9143343	7.8262653	7.928405	7.977525
1387223_at	10.93326	10.878239	10.75861	10.99889	10.866348	10.819355	10.892406	10.8675785	10.859188	10.824176	10.948465	10.927219	10.818768	10.782728	10.815212	10.859188	10.822079	10.768896	10.949156	10.804844	10.994604	10.768175	10.947277	10.70565	10.8560505	10.598427	10.9028	11.025938	10.934006	10.855513
1387224_at	3.245751	3.8429422	3.4764972	3.52296	3.3991082	3.5732718	3.527952	3.2383897	3.272713	3.4174678	3.5681736	3.5521834	3.6561534	3.614663	3.7072182	3.2413096	3.1009116	3.4104073	3.7897964	3.317558	3.5204048	3.2208116	3.4296513	3.519424	3.4906454	3.535291	3.2492912	3.5456893	3.393599	3.4675953
1387225_at	7.682227	7.863224	7.6759267	7.7211027	7.6242633	7.621182	7.7772026	7.8161607	7.902431	7.687362	7.7016096	7.7435513	7.752622	7.9207478	7.687293	7.7505836	7.791595	7.8891935	7.7753954	7.764409	7.8803625	7.8007035	7.6441994	7.759027	7.851442	7.5773315	7.900612	7.958234	7.802559	7.828248
1387226_at	3.516332	3.7531974	3.558687	3.8993843	3.6875403	4.061084	3.9697485	4.0648074	3.845004	3.9598172	4.062228	4.003644	3.9725623	4.133011	3.9692788	3.7055073	4.261164	3.9620638	3.7168958	3.847973	3.8350582	3.7130136	3.8371427	4.429343	3.5221782	4.2772684	4.142841	4.140187	3.7631218	4.1827626
1387227_at	7.103661	7.097929	7.2737646	7.2788997	6.9476156	7.030653	6.910071	7.3469777	7.2689223	7.198926	6.825307	7.035708	7.1511307	7.2623253	6.8511667	7.180458	6.8483768	7.0910234	6.8791904	6.7906566	7.067966	7.094425	7.1595316	7.055807	7.1760626	7.16995	7.3871922	7.414325	6.996188	7.1258893
1387228_at	11.128777	11.348503	11.27551	11.200223	11.3832245	11.161082	11.521823	11.340724	11.351325	11.355801	11.431515	11.454743	11.258629	11.370225	11.003985	11.4150095	11.294687	11.399037	11.361955	11.204576	11.316588	11.495058	11.096226	11.448707	11.303017	11.278827	11.411104	11.532611	11.596063	11.160698
1387229_at	3.8767412	3.7407832	4.1389856	3.9275393	3.5993495	3.8601582	3.768857	4.0257034	3.4452643	4.543969	3.7057524	3.90297	3.8971066	3.8602848	3.8091311	3.4816542	3.7783973	3.8137763	3.9520543	4.0783577	4.0276976	3.6484256	4.0154552	3.8709009	4.1686907	3.8709888	4.3794518	3.9484522	3.8494911	4.0928445
1387230_at	4.4030333	4.610277	4.5079703	4.601207	4.7423573	4.5418653	4.81163	4.445325	4.785939	4.7539625	4.495522	4.5729656	4.5277324	4.3161383	4.742173	4.3275757	4.6108723	4.636838	4.741722	4.6735244	4.9645786	4.5477858	4.5307775	4.755846	4.283334	4.6501484	4.4512568	4.7487936	4.735888	4.8282933
1387231_at	4.1023273	4.2355223	4.4987097	4.2137337	4.1709223	3.9765308	4.1303988	4.1805477	4.2793417	4.139245	4.053362	4.2996817	4.145174	3.9377058	3.9895067	4.3113127	4.6324654	3.8151581	4.190416	4.444952	3.768921	4.147658	4.023412	4.0529394	4.0257273	4.2978077	4.1636267	4.129865	3.901983	4.5653734
1387232_at	5.1312485	5.4904246	4.506793	4.7783203	4.827917	4.9702	5.406567	5.608722	4.457161	4.377464	4.267636	4.951786	4.9101024	4.382029	4.5724635	4.939983	4.82552	4.938206	4.556988	4.906594	4.6708975	4.882879	4.83753	4.5101404	5.218406	4.865374	4.8719697	5.1059895	4.9704094	4.958998
1387233_at	6.566231	7.2754564	7.7229075	6.818437	7.1260576	7.0103683	6.7841544	6.428211	7.026187	7.489479	6.5948453	6.7783637	7.069785	6.580205	7.472307	6.877114	7.016945	6.7734637	6.479474	7.3574996	6.5081463	7.022501	6.5164366	7.2935014	7.0674367	7.0772862	7.3503346	7.2279034	6.561231	6.964646
1387234_at	12.9248295	13.053995	12.856391	12.925123	12.932655	12.86775	12.97126	12.988602	12.9355	12.916303	12.900867	12.900996	13.006817	12.989528	12.9652605	12.935674	12.910031	12.943889	12.9996	12.9061165	12.995299	12.945219	12.989528	12.909667	12.997987	12.986702	12.965576	12.966404	12.9964905	12.966681
1387235_at	3.7774112	3.550503	3.334051	3.7054143	3.706254	3.9379358	3.4141119	3.7651882	3.827067	3.8157423	3.70649	3.6304224	3.3581333	3.623797	3.6493177	3.8868818	3.9773853	3.6215422	4.260523	4.039911	3.325372	3.9220111	3.583161	3.6191351	3.6317687	3.5952487	3.3958538	3.647851	3.4173806	3.5314686
1387236_at	5.7281456	6.073101	6.2021427	6.1338515	5.635007	6.035121	6.084681	5.345919	5.695844	5.9215837	5.6947317	5.957723	6.083818	5.685798	5.9704924	6.213963	6.155636	6.17487	5.846202	5.9184184	5.625202	6.050312	5.7789087	5.79858	5.9722924	5.7405276	5.940671	6.06616	6.100024	5.8408804
1387237_at	5.620617	5.5631285	5.6592407	5.7182484	5.744196	5.7596226	5.727952	5.6052904	5.5955105	5.7111034	5.75158	5.51206	5.7392216	5.598854	5.730508	5.5391865	5.5678253	5.4467793	5.4639063	5.6078787	5.539933	5.690486	5.4023542	5.609721	5.576292	5.60843	5.573539	5.9091363	5.43612	5.6645737
1387238_at	4.07076	3.9965036	4.181055	4.1472635	4.1746273	3.827123	4.423175	4.1608744	4.236021	3.8976965	4.2991266	3.9982486	4.248149	3.8628209	4.0075474	4.3042607	4.075575	4.07692	4.3820324	4.161809	4.5650425	4.0987883	4.22725	3.9726505	4.0719843	4.2935505	4.031152	4.1480074	3.9769382	4.3036985
1387239_a_at	3.7786608	3.6507852	3.408573	3.589711	3.6611598	3.4759982	3.3880644	3.4352489	3.5308151	3.6832008	3.6036618	3.8027408	3.6322267	3.8612657	3.0641336	3.4891129	3.7991018	3.508961	3.7096438	3.555357	3.2879853	3.4989703	3.6644228	3.7992997	3.7985048	3.2551954	3.4725347	3.586205	3.4566164	3.475417
1387240_at	12.371009	12.357058	12.2950325	12.37564	12.3156185	12.444513	12.339498	12.481709	12.314128	12.330179	12.357085	12.445329	12.346114	12.345487	12.43959	12.352955	12.41994	12.366821	12.356167	12.373491	12.288142	12.426611	12.359828	12.425671	12.346018	12.328531	12.388832	12.382832	12.307312	12.41681
1387241_at	3.5049891	3.210188	3.5172558	3.2007165	3.164645	3.4116256	2.9811857	3.332655	3.4310832	3.238154	3.4470036	3.1075253	3.5714564	3.3059213	3.4773715	3.1220906	3.5616376	3.1432073	3.359409	3.4601955	3.3123999	3.243926	3.1466427	3.2470734	3.0135605	3.3816552	3.1505282	3.3031886	3.412995	3.1724758
1387242_at	7.244033	6.800921	7.1926947	7.014327	6.7059984	6.9691772	6.810667	7.222721	7.16324	7.1050234	6.4825907	6.9979134	6.835958	6.3449183	7.0232825	6.8609924	7.0693674	7.15778	6.9859896	6.8992367	6.594516	6.882835	6.8061175	6.8868313	6.90753	6.615424	6.9670253	7.074458	6.71677	7.2247963
1387243_at	12.225941	12.161491	12.303828	12.202312	12.1961	12.244765	12.057329	12.079478	12.19479	12.293948	12.181148	12.252996	12.252996	12.011288	12.312157	12.219223	12.224573	12.301611	12.067845	12.1990385	12.277635	12.244093	12.33184	12.110987	12.231432	12.152438	12.435136	12.482753	12.101381	12.099546
1387244_at	8.641418	8.633196	8.751444	8.602117	8.788495	8.799737	8.595076	8.548538	8.632024	8.665211	8.468895	8.610288	8.721024	8.45524	8.938647	8.765795	8.77899	8.587632	8.70223	8.704738	8.466619	8.539232	8.7230215	8.695534	8.679961	8.768058	8.632107	8.488489	8.464901	8.708688
1387245_at	4.636713	4.2267222	3.9920454	3.8415318	3.7394674	3.424552	4.322331	4.154436	3.987443	4.1179667	4.084447	3.8525121	4.2264624	3.9091296	3.6745837	4.217909	3.6624637	4.017455	4.230216	4.0529876	4.270602	3.8211129	3.694938	4.308937	3.7702806	4.3157206	3.9785306	4.161292	3.4324207	3.7771895
1387246_at	3.121599	3.2767806	3.1757445	3.162128	3.1226194	3.2833035	3.10961	3.677464	2.9702306	2.9404368	3.4086146	3.4188554	3.3733323	3.3526416	3.2474174	3.3374705	3.256376	3.593491	3.2740042	3.2662501	3.2597103	3.1511827	3.242866	3.1507707	3.5417075	3.4570026	3.2510011	3.2505682	3.4037957	3.1186552
1387247_at	3.2562377	3.2578216	3.26123	3.1831717	3.3692966	3.4293702	3.103823	3.6909623	3.2519252	3.390723	3.2576368	3.5839732	3.3502018	3.2135692	3.3271265	3.3355422	3.0563064	3.1638548	3.1521902	3.0975745	3.2657628	3.4561012	3.540337	2.8145747	2.9333243	3.2393112	3.439268	3.3871155	3.3063545	3.5775805
