Something	301-031416-JAP_(Rat230_2).CEL	303-031416-JAP_(Rat230_2).CEL	304-031416-JAP_(Rat230_2).CEL	305-031416-JAP_(Rat230_2).CEL	306-031416-JAP_(Rat230_2).CEL	307-031416-JAP_(Rat230_2).CEL	308-031416-JAP_(Rat230_2).CEL	309-031416-JAP_(Rat230_2).CEL	310-031416-JAP_(Rat230_2).CEL	312-031416-JAP_(Rat230_2).CEL	313-031416-JAP_(Rat230_2).CEL	314-031416-JAP_(Rat230_2).CEL	315-031416-JAP_(Rat230_2).CEL	316-031416-JAP_(Rat230_2).CEL	318-031416-JAP_(Rat230_2).CEL	319-031416-JAP_(Rat230_2).CEL	320-031416-JAP_(Rat230_2).CEL	321-031416-JAP_(Rat230_2).CEL	323-031416-JAP_(Rat230_2).CEL	324-031416-JAP_(Rat230_2).CEL	325-031416-JAP_(Rat230_2).CEL	326-031416-JAP_(Rat230_2).CEL	328-031416-JAP_(Rat230_2).CEL	329-031416-JAP_(Rat230_2).CEL	330-031416-JAP_(Rat230_2).CEL	331-031416-JAP_(Rat230_2).CEL	332-031416-JAP_(Rat230_2).CEL	333-031416-JAP_(Rat230_2).CEL	335-031416-JAP_(Rat230_2).CEL	336-031416-JAP_(Rat230_2).CEL
1382259_a_at	6.475827	6.735031	6.590617	6.5260954	6.662609	6.7127624	6.6851444	6.4655538	6.619228	6.5055504	6.474949	6.574034	6.6838317	6.527761	6.747889	6.5444717	6.619415	6.682232	6.617646	6.290288	6.5109153	6.5114117	6.592233	6.538826	6.5331206	6.5903416	6.46439	6.576297	6.5063562	6.8394375
1382260_at	4.3616033	4.3188543	4.4222	4.5954313	4.451762	4.1871557	4.000455	4.5163302	4.332727	4.3874693	4.464133	4.329386	4.5095673	4.506529	4.5238924	4.6794233	4.4463053	4.3461914	4.0964775	4.4223137	4.4590273	4.2758455	4.599508	4.44801	4.588068	4.4527035	4.5685606	4.632653	4.619098	4.132249
1382261_at	4.8340764	4.5336423	4.6058135	4.9894385	4.7051067	4.7890935	4.6738315	4.7873473	4.782892	4.694627	4.8759956	4.6790752	4.4843793	4.7588115	4.9906497	4.75011	4.8930125	4.7239313	4.7519693	4.586792	4.7681317	4.575095	4.576061	5.002744	4.722606	4.8465624	4.8845153	4.7699714	4.5959563	4.732266
1382263_at	4.8534546	4.7395377	5.297563	4.8165503	5.0970516	5.4160395	4.9844475	5.265628	4.697564	4.680832	4.943781	5.0955343	4.9049015	4.8885603	5.034525	4.604595	5.067706	5.2371473	5.4326477	5.0898	4.7045827	4.5999937	4.727721	4.953836	4.8395953	5.04888	4.847349	4.6037183	4.7542305	4.6934805
1382264_at	8.472479	8.784397	8.247534	8.36035	8.332958	8.507987	8.275408	8.335478	8.073399	8.241286	8.361347	8.317547	8.373562	8.207832	7.9790716	8.206614	8.315945	8.519648	8.28911	8.493254	8.325045	8.503458	8.264015	8.215345	8.135714	8.137747	8.2896	8.198835	8.140435	8.227823
1382265_at	6.7416162	6.827862	6.6559935	6.5221086	6.2359614	6.7947316	6.7845726	6.787022	6.496532	6.6632695	6.8490944	6.5454707	6.920649	6.9550314	6.609613	6.6125126	6.5186214	6.99975	6.6902742	6.7415457	6.653899	6.51954	6.6470423	6.624459	6.4395957	6.6595135	6.892553	6.9441285	6.5930686	6.521846
1382266_at	6.9612346	6.736802	7.100493	7.1015673	7.11737	6.9516687	6.8704147	6.8889217	7.178895	6.9748983	6.9330254	7.184471	6.890655	7.1272106	7.005569	7.147442	7.1604314	7.1324964	6.972975	6.986272	6.9107594	6.8942876	6.9837985	7.0373106	7.4107356	7.1087494	7.238315	6.8607135	6.9830866	7.163775
1382267_at	3.1234157	3.1181374	3.5134878	3.298707	3.1736846	3.2300715	2.9527822	3.1042476	3.4486876	3.5071816	3.3407452	3.3509393	3.374479	3.0972314	3.049377	3.1598856	3.2268894	2.999256	3.174659	3.1555004	3.114212	3.3255806	3.1322205	3.2020066	3.3921554	3.0623379	3.2047527	3.3973002	3.3464708	3.4091415
1382268_at	7.76359	7.4617715	7.7655015	7.532471	7.3125367	7.439095	7.338686	7.8043675	7.642069	7.44124	7.7231965	7.2441616	7.2119436	7.7139745	7.382539	7.4935904	7.463374	7.626419	7.5597687	7.402189	7.624648	7.5164933	7.6130004	8.020203	7.4862223	7.697506	7.587236	7.6545954	7.4889536	7.1516867
1382269_at	5.9137416	6.1409674	5.571064	5.704441	5.468897	5.6790714	5.769863	5.9611444	5.738924	5.5479546	5.538268	5.365074	5.842186	5.619439	5.5961933	5.828429	5.5990286	5.8267617	5.878302	5.652156	5.871465	5.2919006	5.722494	5.628128	5.66517	5.983187	5.892726	5.8210983	5.602641	5.691347
1382270_at	7.4452972	7.7671843	7.5515523	7.9205627	7.8217945	7.622605	7.483823	7.594318	7.4976125	7.6034446	7.4975195	7.4371214	7.486702	7.575665	7.499703	7.6012993	7.387687	7.3454466	7.334072	7.5763316	7.5026865	7.2767577	7.741357	7.6375375	7.605652	7.6644497	7.3563905	7.2771826	7.673368	7.4096212
1382271_at	4.2882285	4.0760126	4.08589	3.8410783	4.291193	4.2560363	4.041527	4.3709836	4.0999384	3.6127179	4.1847734	4.0695567	4.0580244	4.0825143	3.9016871	3.9227078	4.1749225	3.7405553	4.1113234	4.1247926	3.9882712	4.014428	3.9179244	3.883213	3.9610732	4.126346	4.222294	3.8802075	3.7553668	4.027216
1382272_at	5.9120445	5.5683746	5.6566424	5.8490005	5.6431093	5.627349	6.0985518	5.7718806	5.5735393	5.728437	5.393863	5.80809	5.623311	5.8616304	5.519718	5.4709888	5.7931013	6.1280093	5.7431836	5.5994225	5.639309	5.4601007	5.9333696	5.732714	5.48213	5.7893276	5.714374	5.600595	5.6715493	5.5013537
1382273_at	3.8642359	4.2158804	3.9930124	4.2619705	4.3297405	4.136792	4.038993	3.8640845	4.214961	4.3819246	4.5638328	4.380172	4.115716	4.3518505	4.380164	4.073392	4.3517103	3.8628387	4.273963	4.231367	4.4822454	4.3110847	4.600088	4.5300217	4.236205	3.9765532	4.27044	4.4241505	3.9469447	4.2304115
1382274_at	11.322933	11.130026	10.893012	10.933843	11.343112	11.278165	10.778224	10.595506	10.98992	11.227445	11.286891	11.420986	10.852724	10.860958	11.128282	10.846024	11.254128	11.299763	10.971495	10.914098	11.271335	11.522923	11.32327	11.022906	10.957263	11.089928	11.289515	11.205235	11.403123	11.035052
1382275_at	6.236044	5.2948484	6.2249904	6.0186906	5.9903007	6.004213	6.035457	6.1401854	5.8972697	5.762296	5.889655	5.883036	5.629854	5.9706163	5.6504836	5.6273746	5.919449	5.7060523	5.989139	5.8958144	5.3669286	5.335245	5.715188	5.7125	5.5859675	5.6776853	5.83367	5.498534	5.5442586	5.6487103
1382276_at	4.8033614	5.235774	5.0743604	4.8246946	4.8440866	4.838827	5.057027	5.2885537	4.8191056	4.9556518	5.217451	4.912003	5.232128	5.2425323	5.0335307	5.003229	4.8370523	5.14762	4.6759543	4.639785	4.7313757	5.00391	5.082307	5.0570025	5.0759206	4.804316	5.269437	4.9772058	4.9918437	5.0312176
1382277_at	7.187997	7.1793733	7.167359	7.2176647	7.1937156	7.120387	7.4635353	7.21373	7.3500695	7.2431107	7.3733654	7.1001096	7.117119	7.3472605	7.171281	7.1226463	7.212569	7.0530906	7.416836	7.018977	7.0440874	7.1991544	7.085437	7.202491	7.108137	7.2510552	7.40734	7.1485643	7.1904383	7.258935
1382278_at	3.6376162	3.6814682	3.9275753	3.520918	3.7243817	3.6262267	3.6801283	3.5795343	3.7289093	3.608476	3.6227324	3.703948	3.982024	3.8777983	3.7369604	3.458009	3.662995	4.0097227	3.774072	3.353779	3.8804998	3.6408985	3.6955168	3.790673	4.0104055	3.5105562	3.3319402	3.9419286	3.8320878	3.4777393
1382279_at	4.001302	3.925947	3.9466612	4.2699003	4.185508	4.252842	3.9788892	4.038984	4.2568665	4.1380706	4.279024	4.2378864	4.1289043	4.0901203	4.0186296	4.063927	4.2118225	3.9200332	3.9485912	3.8736203	4.012183	4.3252783	3.8203332	4.1747665	4.1012726	3.726415	4.1522064	4.1764755	4.148674	4.1895704
1382280_at	8.460758	8.324238	8.476303	8.615849	8.731916	8.694992	8.615274	8.595995	8.62056	8.594503	8.3738575	8.399136	8.450985	8.5579605	8.675936	8.710865	8.628798	8.572128	8.606073	8.403265	8.595905	8.453203	8.4839325	8.612209	8.736055	8.601465	8.553349	8.681444	8.600479	8.408923
1382281_at	5.5118203	6.287965	5.728756	5.908877	5.663446	5.6448736	6.2045584	5.818723	6.106936	5.8774624	6.208992	5.719497	6.023528	6.2193274	6.1986666	5.634826	5.7885866	5.9143286	6.110693	5.846747	6.215848	5.7583785	6.009821	6.0297847	6.3186336	6.324139	6.2256827	6.4684176	5.9669523	6.1684265
1382282_at	7.039112	7.276686	6.990182	7.049452	6.873524	6.9434276	7.271018	7.2734003	6.985193	6.8997135	6.943989	6.826105	7.2631397	6.9764977	6.9836226	6.8571663	6.9670177	6.9310102	7.159934	6.9515386	6.75564	6.9470205	6.9326715	7.0813017	6.953165	6.7847824	6.925156	6.8302364	6.684418	6.9419227
1382283_at	6.7124176	6.7473526	6.602969	6.496963	6.4821987	6.6838703	6.77361	6.485783	6.675506	6.5382185	6.627923	6.456375	6.4057126	6.582295	6.387913	6.3372254	6.4016585	6.4708014	6.5047517	6.605062	6.4187126	6.393171	6.240894	6.211039	6.267844	6.4058166	6.523207	6.067038	6.579801	6.540393
1382284_at	6.4220443	6.363993	6.4113083	6.2850304	6.468157	6.52891	6.352639	6.5775323	6.368425	6.1749825	6.471256	6.3936677	6.4765954	6.4316797	6.348521	6.404385	6.343695	6.5227246	6.196636	6.2807446	6.2143583	6.466319	6.320022	6.3736067	6.303526	6.5581017	6.3349094	6.254751	6.3797445	6.309436
1382286_at	4.1457043	3.9734702	4.10303	3.9969525	3.9753036	3.958433	4.0606446	3.9201355	4.167034	4.314655	4.0465026	4.202803	4.0199614	3.7837415	4.126498	4.060642	3.9933147	4.2043443	3.8190007	4.0467954	3.9909096	4.344765	4.143228	4.246477	4.212286	4.1668134	4.2118044	4.2462754	4.263397	4.080503
1382287_at	6.197678	5.873634	6.3998895	6.407744	6.265452	6.341919	6.4257374	6.323462	6.38926	6.287092	6.2909665	6.146914	6.3548517	6.4679193	6.326974	6.3347754	6.4100027	6.301518	6.3880305	6.2572074	6.5146	6.094395	6.3261075	6.282093	6.314001	6.3324294	6.513527	6.267589	6.2198653	6.292145
1382288_at	6.173779	6.3067737	6.206504	6.2162147	6.3249025	6.2341285	6.4775443	6.3672442	6.4252443	6.3254538	6.174413	6.040953	6.3874426	6.3623514	6.5364423	6.2028475	6.32498	6.4050403	6.366362	6.304965	6.1268797	6.023345	6.2344146	6.094693	6.2995434	6.2732315	6.53111	6.047884	6.2388067	6.2128735
1382289_at	7.018314	7.125255	7.2299724	6.9384665	6.8837695	7.1148853	7.273244	6.9184976	7.0707173	6.8491883	7.1365447	7.1476135	6.945211	6.6880627	7.069352	6.6390386	7.0537624	7.1312776	7.0413637	7.260876	6.8587523	6.6674957	6.8234673	6.8702836	6.7383065	7.1336823	6.881357	6.806329	7.165189	7.0333138
1382290_at	5.4505477	5.5022326	5.3176565	5.5382137	5.301818	5.496175	5.7475786	5.5216556	5.6883965	5.5071926	5.520348	5.6175213	5.537912	5.5279856	5.857756	5.150467	5.514874	5.495803	5.3780046	5.3307076	5.381706	5.482065	5.1340456	5.5486345	5.3426514	5.5179634	5.526206	5.4942	5.5940976	5.1759605
1382291_at	3.1118565	3.0429199	3.2458103	2.833366	2.9986956	2.9985714	3.175035	3.0867	2.7699375	3.0549312	2.9735315	2.9497898	2.8615093	2.8378937	2.9736967	2.8629	2.971522	3.2125108	3.1946878	3.3728454	3.0530777	2.9409862	2.8173177	3.2528052	3.304514	3.2196522	3.1735363	3.170161	3.1455655	3.0410264
1382293_at	5.0187807	4.589926	4.6611557	4.723839	5.109668	4.7267466	4.336898	4.8720436	4.7938104	4.957962	5.0455875	4.90938	4.9448557	4.893714	4.9399242	5.0632267	4.6788473	4.963132	4.573885	4.8286905	4.8583164	5.0501623	5.013788	5.0349827	4.9342585	5.058823	4.762946	4.760314	4.8458157	4.8483906
1382294_at	8.538134	8.300967	8.5739565	8.468184	8.427246	8.636445	8.491107	8.774028	8.635871	8.311409	8.552157	8.325779	8.471253	8.500712	8.295397	8.493079	8.541914	8.452424	8.625797	8.612231	8.6544285	8.302167	8.361042	8.8140135	8.602869	8.910942	8.670566	8.55741	8.542476	8.495928
1382295_at	3.2055254	3.220901	3.2180142	3.1912823	2.9739223	3.158708	3.2904143	3.1501513	3.1225796	3.152993	3.366765	3.386094	3.4574935	3.178114	3.500346	2.9799142	3.1825564	3.2397442	3.1218936	2.9835045	3.0360353	3.0688663	2.9685993	3.1927075	2.9925752	3.2934313	3.2146292	3.3666754	3.2064624	3.1016173
1382296_at	3.0602803	2.9378297	3.0050502	2.824243	2.9867728	2.8833494	2.8830292	2.8803878	3.0669918	2.8532932	3.060924	2.6597102	2.5636535	2.9383976	2.891773	3.0533698	2.8116417	2.7524047	3.0240605	2.855601	2.9146836	2.9979005	2.6581535	3.181936	2.9377613	2.973978	2.7983785	3.0839646	2.6658366	2.8931584
1382297_x_at	4.7187443	4.3873253	4.5027027	4.5778866	4.5105915	4.258624	4.433982	4.679451	4.4781094	4.722913	4.519245	4.6493244	4.554596	4.6325464	4.5218143	4.500178	4.5686707	4.8168383	4.525239	4.719391	4.553423	4.625265	4.559085	4.5962486	4.564127	4.652401	4.710581	4.3527503	4.547696	4.6623583
1382298_at	6.3328614	6.2024546	6.278241	6.0865116	6.2626624	6.1909122	6.341006	6.2799582	6.207964	6.2558327	6.103739	6.415981	6.357639	6.058199	6.270423	5.9828205	6.1621165	6.1505117	6.1184945	6.0060863	6.2477164	6.0367293	6.343102	6.170936	6.069782	6.347208	6.402709	6.019889	6.2626615	6.5724816
1382299_at	3.186991	3.425981	3.3522704	3.544747	3.589317	3.2523367	3.1097188	3.3332896	3.3748958	3.372751	3.691804	3.5823784	3.3193521	3.2577856	3.3871133	3.6821434	3.2773004	3.468553	3.5311718	3.3678572	3.4682252	3.453306	3.443912	3.5989017	3.3496242	3.5967505	3.38215	3.6084569	3.2460287	3.4551575
1382300_at	7.4323616	7.6382127	7.3307548	7.387221	7.1997275	7.3039265	7.190962	7.3866796	7.2662163	7.075294	7.3921266	7.277297	7.4156237	7.3750906	7.109217	7.280582	7.2170024	7.3338323	7.3135147	7.3612247	7.2946677	7.437207	7.374819	7.2005124	7.214316	7.258136	7.366	7.3158793	7.3426223	7.1741986
1382301_at	3.0739555	3.075227	3.003511	3.0402405	2.899319	2.8771067	3.0744052	3.0243204	2.9156978	2.9507527	2.9430783	3.0126996	2.779626	2.90524	2.8646586	3.1947918	3.0177317	3.0542264	2.889981	3.3117537	3.0593514	3.1129162	2.88823	3.0257182	2.9455867	2.8997107	2.9228215	2.987796	2.9926982	3.0348687
1382302_at	4.9811277	5.1734447	5.17017	5.394065	5.3290453	5.1382666	4.9986515	4.9967165	5.0906143	5.4128675	5.4000373	5.3079157	5.1557446	5.04414	5.105427	5.1365795	5.0776405	5.0196514	5.1727448	5.2350645	5.2924757	5.207756	5.368437	5.253747	5.2760572	5.096242	5.1259136	5.0452595	5.4185963	5.2585363
1382303_at	4.0953655	4.3101454	4.24736	4.1023374	3.8955224	3.6428833	4.2873135	4.0703015	4.2430916	3.9635527	4.002926	4.048135	4.070896	4.0381527	4.0736856	4.2260704	3.9475226	4.0070753	4.265228	4.118411	4.0411205	4.308901	4.0314245	4.1966453	4.013232	4.4395494	4.4011326	3.9299142	4.1054287	3.9667354
1382304_at	5.120819	5.097333	4.9558334	4.9840097	4.980322	4.804985	4.6625276	5.0281053	5.205921	4.928336	4.919716	4.953271	5.043964	5.1134214	4.951418	4.920012	5.0334315	4.747572	5.022956	5.0705476	4.9994016	4.9860897	4.9950976	4.863091	4.8244696	5.0680933	4.6952696	5.0490856	4.805853	4.9267354
1382305_at	2.8944428	2.9318395	3.0531778	3.3434982	3.342127	3.1252432	3.1713834	3.2058742	3.1120086	3.0882528	3.198913	3.3151774	3.1141708	3.1849875	3.1607854	3.1427405	3.1873982	3.3843758	3.349529	3.175165	3.3104348	3.2532177	3.4011946	3.0126479	3.0356317	3.3147743	3.2098103	3.0813212	3.1507335	3.2170508
1382306_at	5.8186984	6.429938	5.7024145	5.8291206	5.9538913	5.9043145	5.875768	5.978367	5.924383	5.7020063	5.729897	5.714619	5.7920694	5.4553285	5.5800076	5.874161	5.6972365	5.276072	5.6573014	5.7976995	5.617698	5.788445	5.6854043	5.7865973	5.6427164	5.96181	5.6933985	5.6046677	5.7099986	5.7746944
1382308_at	8.3439455	8.277034	7.9554	8.16741	7.754914	8.28292	7.2914433	8.240657	7.6854954	8.179564	8.3147745	8.201337	8.045919	8.207808	7.6251135	7.85282	7.9438977	8.383733	8.009864	7.8753815	7.7607045	8.105733	8.220726	8.212159	7.79204	8.040229	8.309159	7.950149	7.9001756	7.805565
1382309_at	6.074307	6.0221267	6.024856	5.927899	5.7496624	6.108338	6.1243854	5.795423	6.1288714	6.0156946	5.97838	5.6792507	5.915809	5.6867967	5.6512184	5.573228	5.8269577	5.9312415	5.799951	5.725757	5.4978023	5.8560214	5.492999	6.0765696	5.6721945	5.953617	5.880797	5.808515	5.7643557	5.9643145
1382310_at	7.3282757	7.1807985	7.3278146	7.3005023	7.3089476	7.2021294	7.35001	7.4558725	7.195915	7.110732	7.366699	7.210405	7.398098	7.4864173	7.457634	7.2944384	7.3639	7.208168	7.254689	7.329138	7.205668	7.164137	7.130157	7.158883	7.4421325	7.3557944	7.403389	7.4137173	7.358071	7.0562983
1382311_at	6.298665	6.420307	6.368581	6.1832104	6.020131	6.08228	6.442962	5.6438894	6.312857	6.1673098	6.4508557	6.130384	5.712183	6.3872824	6.0375953	5.746129	6.1028566	5.958728	6.069997	6.0652876	5.994948	6.0580664	6.1706996	5.953899	5.950593	6.3902917	6.024475	6.259243	6.395825	6.0398827
1382312_at	6.753598	6.984554	6.935684	7.0218544	6.3733807	6.7278056	6.850689	6.7618666	6.7999754	7.099785	7.3871565	6.5996037	6.838139	7.045155	7.2058496	7.086956	6.781604	7.2952094	6.8789864	7.102739	6.946234	6.5214686	7.2060275	7.5157256	7.036585	7.327597	7.046614	7.441533	7.3306794	6.6327763
1382313_at	5.1303225	5.5563636	5.5972843	5.1071763	5.277493	5.1205072	5.373921	5.794016	5.4970236	5.29142	5.389135	5.603111	5.1814485	5.4741783	5.339776	5.0912714	5.7150517	5.5732985	5.4360633	5.7007713	5.5551486	5.3312736	5.3278537	5.773915	5.391869	5.7656302	5.294328	5.3248124	5.5233607	5.563729
1382314_at	7.635644	7.050128	7.436924	7.6381054	7.1230516	7.976565	7.76784	7.290836	7.7147193	7.5260377	7.4209676	7.7362633	7.681092	7.4640965	7.2622795	7.6981483	7.463713	7.0472393	7.473032	7.385374	7.2505093	7.1493526	7.438033	7.3062625	7.516384	7.7172914	7.622584	7.078895	7.874866	7.396802
1382315_at	3.856391	3.6944966	3.5811384	3.7027004	3.7096357	3.564397	3.5022788	3.538061	3.461371	3.85212	3.5778248	3.7067869	3.5305796	3.6221874	3.7267444	3.6854286	3.6077895	3.6287568	3.8240373	3.6519284	3.5084343	3.6076703	3.8553343	3.62671	3.6032846	3.5163112	3.3809066	3.6039615	3.4760537	3.6906438
1382316_at	7.656567	7.8714294	7.7718463	7.7984424	7.625407	7.6706624	7.6444106	7.9452467	7.6289473	7.434345	7.517974	7.6161838	7.7466116	7.620988	7.568082	7.566773	7.5996776	7.807872	7.905541	7.851698	7.4794865	7.4496202	7.614379	7.492138	7.555981	7.5775027	7.722414	7.505898	7.4340644	7.576953
1382317_at	4.0260935	3.9336388	4.387518	4.307023	4.337144	3.935311	4.3306036	4.012373	4.150858	4.080907	4.2514153	3.9962502	3.7342465	4.2165365	4.1911726	4.2618923	4.1162014	4.2217836	4.4633245	4.2392178	4.150378	3.9091237	3.932938	4.579978	4.1827345	4.2482347	4.1991825	3.9210947	4.0314527	3.9917107
1382319_at	5.525878	5.401584	5.604856	5.506966	5.037855	5.450329	5.49301	5.253981	5.304778	5.260451	5.515403	5.3203735	5.366519	5.640357	5.6091113	5.4186854	5.4134383	5.7030597	5.5385284	5.5363684	5.4053926	5.4307523	5.3169136	5.170366	5.0793552	5.1691437	5.317951	5.449718	5.236568	5.4852247
1382321_at	6.7405167	6.8906527	6.711462	6.909518	6.7406816	6.6680555	7.123997	6.8537045	6.748417	6.5618734	6.7094703	6.8448257	6.7035027	6.6514482	6.868232	6.8232064	6.8509803	6.842046	6.678123	6.823703	6.76888	6.8585415	6.8614025	6.7527914	6.7480273	6.9027567	6.7518454	6.8307314	6.8642387	6.9136515
1382322_a_at	8.878836	9.159641	8.971825	8.791113	8.705212	9.012199	8.824924	8.701841	8.856836	8.7782135	8.880022	8.889209	8.948334	8.77125	8.791388	8.798103	8.844606	8.936627	8.826387	9.016485	8.813965	8.853528	8.851049	8.765344	8.654659	8.836147	8.972021	8.910944	8.670546	8.809872
1382323_at	5.665187	5.6760883	5.7256026	6.043742	5.9952073	5.5165033	5.5392933	5.836732	6.016729	6.223937	6.0489354	5.973413	5.7707767	5.754339	5.798361	6.0981245	5.973609	5.6156588	5.84133	6.0820603	5.8203545	5.9927015	6.0765047	6.092702	5.7464128	5.970311	5.897408	6.1109715	5.844012	5.8929353
1382324_at	2.8326075	2.757953	2.7316806	2.8010516	2.893551	2.8503113	2.7300181	2.865528	2.9577045	2.9054961	2.7090945	2.7817206	2.6992893	2.844697	2.795915	2.7637224	2.9194884	2.9073274	2.5992746	2.6937776	2.8914187	3.0932422	2.8428564	2.6451266	2.685213	2.761219	2.9713311	2.8978312	2.8299842	2.8395
1382325_at	8.968879	9.0056305	8.73937	8.965136	8.853149	8.883825	8.978971	9.12897	9.017572	8.7941675	9.074666	8.995083	8.99818	9.1300535	8.916512	9.041458	9.006552	9.055078	9.096606	8.883133	8.897618	8.970756	9.037472	9.128161	8.973154	9.017982	9.266496	8.900162	8.688545	8.841587
1382326_at	7.7850404	7.3694963	7.361364	7.351579	7.5481906	7.6267304	7.3302846	7.2311115	7.078032	7.405731	7.37859	7.7124643	7.235479	7.6613793	7.3354974	7.3908257	7.586659	7.1707945	7.090912	7.633271	7.5793843	7.896037	7.56638	7.3632693	7.7837973	7.6051383	7.38952	7.4032044	7.535947	7.6760983
1382327_at	5.299883	5.194978	5.331156	5.5456934	5.5622387	4.903987	5.053654	5.2833433	5.135879	5.3327274	5.55606	5.3160763	5.2618103	5.235467	5.4035597	5.508391	5.4015036	4.88772	5.3583403	5.3242974	5.1851788	5.5411916	5.471097	5.4448776	5.166857	5.246401	5.3525195	5.700573	5.3575325	5.1052694
1382328_at	2.7487264	2.5210147	2.8395858	2.768837	2.9081247	2.7316208	2.6086316	2.5747492	2.652546	2.4659128	2.5753589	2.7647195	2.7078257	2.7426133	2.8361263	2.5530837	2.7872798	2.6812615	2.888988	2.6858482	2.7023818	2.4364774	2.4800975	2.8166153	2.6804402	2.6969259	2.6572807	2.752236	2.5747492	2.8612692
1382329_at	2.3912609	2.5838456	2.402532	2.412467	2.3241308	2.2981598	2.3699064	2.5129879	2.2796793	2.365182	2.3385787	2.5788124	2.2426229	2.3220096	2.4128833	2.335228	2.1349888	2.559741	2.4563274	2.5249496	2.4406292	2.2848425	2.2767074	2.3383455	2.5845299	2.3769298	2.5180006	2.2606764	2.6179106	2.587347
1382330_at	8.141618	8.030602	7.850284	7.934227	8.095483	8.050261	7.853542	8.044858	7.5921636	7.682218	7.7097197	8.106628	7.9239736	7.46377	7.5478535	7.504366	7.8177853	8.164889	7.8312325	7.9361496	7.769512	7.811302	7.797793	7.95273	7.738762	7.5589166	7.6167526	7.7988696	7.6113105	7.8968368
1382331_at	9.487078	9.317223	9.456013	9.539228	9.556721	9.656458	9.40518	9.447788	9.503399	9.466988	9.434156	9.371891	9.3967285	9.451412	9.484819	9.558279	9.541233	9.357155	9.422188	9.303024	9.442129	9.53343	9.508213	9.605001	9.478004	9.383638	9.501987	9.558161	9.682058	9.426733
1382332_at	7.5397763	8.012914	7.559535	7.682596	7.5940247	7.710965	7.718377	7.611225	7.6361017	7.5854144	7.5906134	7.3645782	7.552034	7.484814	7.491847	7.633589	7.4881244	7.5008807	7.600776	7.5896893	7.7411656	7.63663	7.525371	7.5141034	7.610355	7.533107	7.6195297	7.6310606	7.64127	7.513488
1382333_at	5.198564	5.050846	5.028395	5.0392647	5.1298575	5.2873063	5.282474	5.1380124	5.4277053	5.1310244	5.2183948	5.091919	5.4078493	5.1910157	5.182725	5.2166953	5.219051	5.2883563	5.1341376	5.3409204	5.0461783	4.767471	4.954347	4.8929	5.355438	5.134982	5.361948	5.0833826	5.248175	5.1384683
1382334_at	6.3995934	6.722937	6.7267265	6.4039617	6.37422	6.568582	6.420102	6.4605737	6.3816314	6.268269	6.470158	6.490396	6.2978473	6.4845853	6.2685156	5.894325	6.4939947	6.4268513	6.3615823	6.3848677	6.3256416	6.2971115	6.426236	6.4642377	6.2750015	6.3665657	6.256982	6.449216	6.515237	6.4741797
1382335_at	2.9788046	2.947536	3.1067162	3.3259978	2.9224455	2.9222844	2.9747732	3.2317147	3.1994467	3.1294765	3.311165	3.241551	3.2246795	2.9134278	2.9439993	3.2717566	3.191761	2.983454	3.0915692	3.4795065	3.280407	3.266637	3.1461189	3.0744371	3.094773	3.0076354	3.3152099	3.1684775	2.8798754	2.845088
1382336_at	2.7895555	3.0066392	3.0078647	3.0409298	2.954484	2.6527724	2.9908652	3.1505518	2.8337603	2.919317	2.726105	3.0782456	2.8399942	2.9308016	2.995501	2.9218857	2.638075	2.8537827	3.0954833	2.9530866	3.0538743	2.9624145	2.7065122	2.8699286	2.9205406	3.089064	2.9181018	2.968177	2.9624145	2.875388
1382337_at	2.8356838	2.8917332	2.9966626	2.7362022	2.9242022	2.988524	3.0922713	2.691279	2.7163305	2.880035	2.872449	2.6331148	2.7421143	2.7109227	2.842008	2.7039685	2.6335883	2.7499247	2.809103	2.9786034	2.7486582	2.488903	2.8890014	3.0954685	2.9360917	3.1192477	2.672151	2.6853204	2.9034173	2.9876637
1382338_at	4.253868	4.3286614	4.136328	4.2111516	4.3690085	4.3107147	4.1498103	4.2768016	4.351584	4.4154797	4.360483	4.468418	4.336965	4.14378	4.2998395	4.3226337	4.1575613	4.0520916	4.239806	4.3521624	4.161011	4.128857	4.0316315	4.2259593	4.0147657	4.152161	4.28892	4.188345	4.5842786	4.3817444
1382340_at	3.04172	2.7075496	2.9787505	2.8880708	3.0419886	2.715407	2.8575544	3.028091	2.7480357	3.0790246	3.1293492	2.9337187	2.9070392	2.83362	2.8759446	2.8167996	2.86765	2.880247	2.8621993	2.9967182	2.9412937	2.7772045	2.9920998	3.0273037	3.0828881	3.0918708	3.0735404	3.03372	3.0140262	2.746356
1382341_at	5.7004147	6.2139955	6.1117234	6.0067773	6.3295007	6.0228467	6.4449553	6.1238723	6.146001	5.688226	6.016776	6.0086775	6.1762404	5.984255	5.8557286	6.0636	6.149454	6.1505876	6.12975	6.5047393	5.931693	6.005885	5.954634	6.1332707	6.23914	6.1868153	6.0189257	5.8688645	6.066375	6.3150067
1382342_at	3.665604	3.3555758	3.0609896	3.32152	3.1129375	3.1995597	3.2617326	3.1715426	3.1249392	3.2407382	2.9638333	3.0878859	3.101931	3.3857536	3.2856026	3.368545	3.260604	3.1992216	3.1244864	3.3360348	3.177972	3.012212	3.1062164	3.414535	3.1828933	3.333303	3.3468862	3.0555193	3.165352	3.098663
